,n_samples,simulation,criterion,average,error
446,40,diamond,friedman_mse,0.08372659086714125,0.00016110675990661867
447,40,log,mae,0.44064760488100524,0.0006611270158041316
448,40,log,mse,0.43866185555996245,0.0006518582398504142
449,40,log,friedman_mse,0.4494442755511619,0.0005101957716941929
450,40,quadratic,mae,3.580338227620202,0.03975929839666817
451,40,quadratic,mse,3.3435078803698715,0.01385558027227191
452,40,quadratic,friedman_mse,3.2460316339458757,0.028825769089369242
453,40,w_shape,mae,5.232049705284085,0.07739745240675107
454,40,w_shape,mse,5.45051874221087,0.023989430883595567
455,40,w_shape,friedman_mse,4.595572610429085,0.054961649471563075
456,40,two_parabolas,mae,0.06042158398009593,0.0007313100200345714
457,40,two_parabolas,mse,0.06337934035403378,0.00031357384027009953
458,40,two_parabolas,friedman_mse,0.060755077318155756,0.00034161214621120594
459,40,fourth_root,mae,0.18319072638303385,0.0020318880317630444
460,40,fourth_root,mse,0.20184597543888802,0.0006623190015524409
461,40,fourth_root,friedman_mse,0.18983806001049758,0.0011322417322965701
462,40,multi_indept,mae,0.1541833684123644,0.0005766789193591481
463,40,multi_indept,mse,0.1551105292294603,0.0009258087698799424
464,40,multi_indept,friedman_mse,0.15616820988406513,0.0006289974300933865
465,40,bernoulli,mae,58.62274641628687,0.132921133069627
466,40,bernoulli,mse,60.04346506575651,0.1552316487592687
467,40,bernoulli,friedman_mse,59.418660200727814,0.45341289083784664
468,40,square,mae,0.08324475729951952,8.809509249206016e-05
469,40,square,mse,0.08330225013531269,7.412900526186533e-05
470,40,square,friedman_mse,0.08300939467162152,8.37938378030189e-05
471,40,linear,mae,0.7739680057568844,0.003560748177167116
472,40,linear,mse,0.7711107280266573,0.0025792207623266767
473,40,linear,friedman_mse,0.7688733173780281,0.0031126673587428067
474,40,exponential,mae,497.60024592883656,3.820863299603967
475,40,exponential,mse,539.4214896511558,5.074334315948606
476,40,exponential,friedman_mse,513.3905590476885,1.8361032810636122
477,40,cubic,mae,147.95572131862386,2.267614953866167
478,40,cubic,mse,173.04582111148136,1.1154657260528156
479,40,cubic,friedman_mse,138.54988281986797,1.5146821723233728
480,45,joint_normal,mae,1.4304632824979997,0.008049394028994303
481,45,joint_normal,mse,1.4059089490617587,0.011066441984395128
482,45,joint_normal,friedman_mse,1.439118352297389,0.01096200673792522
483,45,sine_4pi,mae,0.10165297441609997,9.173598052798608e-05
484,45,sine_4pi,mse,0.10163977576179613,0.00015074612258536384
485,45,sine_4pi,friedman_mse,0.10186655191575537,9.104045050545087e-05
486,45,sine_16pi,mae,0.10085549699886591,7.967850866406614e-05
487,45,sine_16pi,mse,0.10143818157236464,9.684190367360458e-05
488,45,sine_16pi,friedman_mse,0.10180789412174633,9.687693629465978e-05
489,45,multi_noise,mae,0.1461069105525232,0.0001900234013220689
490,45,multi_noise,mse,0.1449892651103011,0.00015800630303788778
491,45,multi_noise,friedman_mse,0.14260834081239235,0.00016215870272345712
492,45,step,mae,0.5343082387125941,0.0022755492489871442
493,45,step,mse,0.5323489009688706,0.0025246551692419093
494,45,step,friedman_mse,0.5309596395294713,0.001918905696849348
495,45,spiral,mae,222.9530480281,3.4300710937029195
496,45,spiral,mse,223.44737583748798,2.268122403823073
497,45,spiral,friedman_mse,221.97358378550467,2.972541898259334
498,45,circle,mae,0.10439803042244802,0.000414146780716746
499,45,circle,mse,0.10647271139466816,0.0006863774954423326
500,45,circle,friedman_mse,0.1053891780009667,0.0004220781381753299
501,45,ellipse,mae,0.10428582758949179,0.0011245642169304185
502,45,ellipse,mse,0.1026244719894744,0.000486751831321874
503,45,ellipse,friedman_mse,0.10402248615020601,0.0007467444327435997
504,45,diamond,mae,0.08354368616217846,8.093539846824543e-05
505,45,diamond,mse,0.08338542314210534,0.00013965890688753113
506,45,diamond,friedman_mse,0.08327941115926504,5.270316844566359e-05
507,45,log,mae,0.44638508500061824,0.00037793664958503826
508,45,log,mse,0.4516684426986063,0.0003929404708034298
509,45,log,friedman_mse,0.43336686027593957,0.0006275119706143458
510,45,quadratic,mae,3.333527309634173,0.017491019900121408
511,45,quadratic,mse,3.4063268988478335,0.012893705758113197
512,45,quadratic,friedman_mse,3.344539940034818,0.01165957343508331
513,45,w_shape,mae,6.650886822084139,0.09038611514357614
514,45,w_shape,mse,4.5596409130616316,0.08338253107305918
515,45,w_shape,friedman_mse,5.02405530214429,0.04670304332928625
516,45,two_parabolas,mae,0.06568488452946457,0.00018389949073732833
517,45,two_parabolas,mse,0.06367530608196237,0.0006187138610010801
518,45,two_parabolas,friedman_mse,0.06308732878140796,0.000336361492332264
519,45,fourth_root,mae,0.19763801823952745,0.0006589092129646141
520,45,fourth_root,mse,0.19779286115375042,0.0009980364204798951
521,45,fourth_root,friedman_mse,0.18542204389592376,0.0008586352031353566
522,45,multi_indept,mae,0.15420942101720012,0.0005828845670531893
523,45,multi_indept,mse,0.156556753345143,0.0011871564413900141
524,45,multi_indept,friedman_mse,0.15407944750381047,0.0005932638809190918
525,45,bernoulli,mae,57.34794231587559,0.22947482785121995
526,45,bernoulli,mse,58.151597832768445,0.4401655799444678
527,45,bernoulli,friedman_mse,57.154452598246124,0.20485492697784216
528,45,square,mae,0.08304090924186851,4.365735203661034e-05
529,45,square,mse,0.08325333693373085,5.6456821906257486e-05
530,45,square,friedman_mse,0.08304644596724255,9.224946477000685e-05
531,45,linear,mae,0.7934655044809367,0.003018007060844546
532,45,linear,mse,0.7655169435186443,0.00318195920476962
533,45,linear,friedman_mse,0.7854557605060156,0.003320768694608218
534,45,exponential,mae,465.9098382668752,10.520279270633662
535,45,exponential,mse,497.8506404127029,9.7135804531179
536,45,exponential,friedman_mse,517.7963629900389,8.783875542851963
537,45,cubic,mae,162.06031685503586,1.135454229619948
538,45,cubic,mse,147.42598014283442,1.3855623975479483
539,45,cubic,friedman_mse,157.4813471718404,1.2956406465645594
540,50,joint_normal,mae,1.4643663065047297,0.00830846169987266
541,50,joint_normal,mse,1.4339708603836196,0.00612941566674961
542,50,joint_normal,friedman_mse,1.4178063135405907,0.007187568585289634
543,50,sine_4pi,mae,0.10131849995453848,0.00011730201364137026
544,50,sine_4pi,mse,0.10150495927751835,0.00012040879262602303
545,50,sine_4pi,friedman_mse,0.10153854090605101,0.00013594840705360723
546,50,sine_16pi,mae,0.1014568226898253,0.0001410291612333069
547,50,sine_16pi,mse,0.10188319449746516,9.419085957183021e-05
548,50,sine_16pi,friedman_mse,0.10168527394793503,8.223623598571327e-05
549,50,multi_noise,mae,0.14747302419805755,0.0002454439606480767
550,50,multi_noise,mse,0.14691295302461124,0.00012484025494361383
551,50,multi_noise,friedman_mse,0.14418352247021166,0.00018719553311577911
552,50,step,mae,0.537709150156185,0.0026186988813783046
553,50,step,mse,0.5309500049581917,0.0018854451701455861
554,50,step,friedman_mse,0.5312868197436704,0.0011561300383889487
555,50,spiral,mae,225.96048195387056,2.7944702039087383
556,50,spiral,mse,225.85220544629357,2.094401743161437
557,50,spiral,friedman_mse,227.4522453503033,2.9982517141084517
558,50,circle,mae,0.1046495240780723,0.00041076944829384184
559,50,circle,mse,0.1012993106463825,0.0006357241864316879
560,50,circle,friedman_mse,0.10183713628247267,0.00038492834325570385
561,50,ellipse,mae,0.10098975463328722,0.000709282061923434
562,50,ellipse,mse,0.10346629052710006,0.0003938609943363942
563,50,ellipse,friedman_mse,0.10318873550165548,0.0004714792138493568
564,50,diamond,mae,0.08347599438788529,4.2361036987738674e-05
565,50,diamond,mse,0.08379441600651238,8.445649129674919e-05
566,50,diamond,friedman_mse,0.08317060771986233,8.216581025017496e-05
567,50,log,mae,0.4479883100852791,0.0006547620013016864
568,50,log,mse,0.4419380354343093,0.0008525089775866673
569,50,log,friedman_mse,0.4463277072807005,0.00043238008091748317
570,50,quadratic,mae,3.475271824446719,0.015694963949529264
571,50,quadratic,mse,3.4461380624207165,0.007533963233855531
572,50,quadratic,friedman_mse,3.477594552210711,0.03412794887416439
573,50,w_shape,mae,3.58502525509092,0.0709477311913888
574,50,w_shape,mse,5.220157498332238,0.061956177852820864
575,50,w_shape,friedman_mse,5.104135181735804,0.032461285183198386
576,50,two_parabolas,mae,0.06416400559394181,0.0003841284730464429
577,50,two_parabolas,mse,0.05940206731643023,0.0002080030687781613
578,50,two_parabolas,friedman_mse,0.05930510127047678,0.00019431175728256935
579,50,fourth_root,mae,0.18940455295673925,0.0007961438699085517
580,50,fourth_root,mse,0.1914518337757428,0.0008672880926270933
581,50,fourth_root,friedman_mse,0.1960558501020217,0.0005978533836883315
582,50,multi_indept,mae,0.15391388931275363,0.0005720413351391929
583,50,multi_indept,mse,0.15543827777640312,0.0011735705612301605
584,50,multi_indept,friedman_mse,0.15422920457173295,0.0006335107284589111
585,50,bernoulli,mae,59.238397541881966,0.28948118925800104
586,50,bernoulli,mse,59.10210276432711,0.15537674381590325
587,50,bernoulli,friedman_mse,60.75729301384003,0.23555744498710332
588,50,square,mae,0.08300257341620274,7.608865365608494e-05
589,50,square,mse,0.08290519761110501,7.597931931614572e-05
590,50,square,friedman_mse,0.08336683327487451,6.52073357559723e-05
591,50,linear,mae,0.7734106348903025,0.0038308737706526067
592,50,linear,mse,0.7521197085149527,0.00396914557589256
593,50,linear,friedman_mse,0.7763118735675084,0.002710430543735729
594,50,exponential,mae,545.2482520064048,5.044717708589049
595,50,exponential,mse,512.3278917556038,5.393674565377767
596,50,exponential,friedman_mse,525.047166374902,3.4097255729920897
597,50,cubic,mae,145.17292832879068,3.4662691145203928
598,50,cubic,mse,159.27534866725665,1.8839043485216354
599,50,cubic,friedman_mse,137.9539919838508,0.8540162015643218
600,55,joint_normal,mae,1.461790032791171,0.007844620898211254
601,55,joint_normal,mse,1.4176090002301804,0.006984554985537126
602,55,joint_normal,friedman_mse,1.487524177473723,0.00587514996294436
603,55,sine_4pi,mae,0.10149471801288037,0.00011763134729637555
604,55,sine_4pi,mse,0.10138042609635997,7.568202606702367e-05
605,55,sine_4pi,friedman_mse,0.10109533820208146,8.819082616836264e-05
606,55,sine_16pi,mae,0.10105295240266006,8.742488992407408e-05
607,55,sine_16pi,mse,0.10139469800069849,0.00014498532640713958
608,55,sine_16pi,friedman_mse,0.10097556988009333,7.472145647153717e-05
609,55,multi_noise,mae,0.14530085475455431,0.00025374728992613054
610,55,multi_noise,mse,0.14568157926898817,0.00011562444570583715
611,55,multi_noise,friedman_mse,0.14511889137667186,0.00013390013667584236
612,55,step,mae,0.5405243395944849,0.001981088234934722
613,55,step,mse,0.5344566423144828,0.001870440748302635
614,55,step,friedman_mse,0.5367066318609346,0.00212971633067588
615,55,spiral,mae,228.57434247820078,1.5698266350980588
616,55,spiral,mse,222.8942946985781,1.8037028367145775
617,55,spiral,friedman_mse,227.12984870054592,1.7105127456733273
618,55,circle,mae,0.10238192202308005,0.00039123227381903866
619,55,circle,mse,0.10293879972387728,0.0004384359576839103
620,55,circle,friedman_mse,0.10381392765082428,0.000512382811730438
621,55,ellipse,mae,0.10494640532672557,0.0003525079368786509
622,55,ellipse,mse,0.10464437085662323,0.0005642098597006621
623,55,ellipse,friedman_mse,0.1043622413145664,0.0005613015743677278
624,55,diamond,mae,0.0831847662955987,6.922886573406767e-05
625,55,diamond,mse,0.0836354035689286,8.300788912864236e-05
626,55,diamond,friedman_mse,0.08269567838090194,6.601893297809168e-05
627,55,log,mae,0.44553040126515137,0.0005029566925081197
628,55,log,mse,0.44140395161404233,0.0006693432682764487
629,55,log,friedman_mse,0.4420278629557582,0.0005348272231595685
630,55,quadratic,mae,3.4198058414137895,0.018142974511642967
631,55,quadratic,mse,3.601533557487585,0.017146412281786278
632,55,quadratic,friedman_mse,3.4926735860907194,0.013160518051408703
633,55,w_shape,mae,5.174337538936667,0.08773569662554126
634,55,w_shape,mse,3.2912856560453703,0.1202652098551966
635,55,w_shape,friedman_mse,5.585968039184769,0.07393463672973678
636,55,two_parabolas,mae,0.06292695748289702,0.0004349961580847496
637,55,two_parabolas,mse,0.060779855698787875,0.0005434559507565366
638,55,two_parabolas,friedman_mse,0.061765631960762166,0.0003441108182044728
639,55,fourth_root,mae,0.18697137134321778,0.0005820307549730295
640,55,fourth_root,mse,0.19167168140054125,0.00046831121240080854
641,55,fourth_root,friedman_mse,0.1978537567396939,0.0007647912080859319
642,55,multi_indept,mae,0.15406628345399348,0.0005076390329284264
643,55,multi_indept,mse,0.1554025770375488,0.0005603426969003218
644,55,multi_indept,friedman_mse,0.15502864747062312,0.0008316394279247254
645,55,bernoulli,mae,58.108856781595385,0.10381041726686514
646,55,bernoulli,mse,59.181720383753806,0.13262881014022831
647,55,bernoulli,friedman_mse,60.11446774908311,0.1910094876225923
648,55,square,mae,0.0835321123815295,4.734002692482122e-05
649,55,square,mse,0.0832307411879059,4.5365286922991026e-05
650,55,square,friedman_mse,0.08358919883788678,5.51189835982114e-05
651,55,linear,mae,0.782493928828439,0.004195122897267948
652,55,linear,mse,0.7749498646194003,0.002845638672054615
653,55,linear,friedman_mse,0.7654409821469688,0.0036913008750987233
654,55,exponential,mae,452.9476190356566,4.12326293103849
655,55,exponential,mse,448.44525799196697,2.644312135680042
656,55,exponential,friedman_mse,488.01851522692334,6.1528640135862025
657,55,cubic,mae,174.6176200806741,2.3130145506456365
658,55,cubic,mse,149.15198827520697,1.0205945371147471
659,55,cubic,friedman_mse,157.56615030871046,0.7974955199029516
660,60,joint_normal,mae,1.4337567689154587,0.006972063611178964
661,60,joint_normal,mse,1.4429160288984666,0.00851718673942829
662,60,joint_normal,friedman_mse,1.4082671241211564,0.00888467509598154
663,60,sine_4pi,mae,0.1012591298705677,0.00010201970638543329
664,60,sine_4pi,mse,0.10129299049543194,7.357678448684796e-05
665,60,sine_4pi,friedman_mse,0.10138305338630452,8.002269076484874e-05
666,60,sine_16pi,mae,0.10116848381989119,8.08004849639735e-05
667,60,sine_16pi,mse,0.10133519674710852,0.00011547857798743018
668,60,sine_16pi,friedman_mse,0.10078975342739413,8.065462807245487e-05
669,60,multi_noise,mae,0.14622322819410077,0.0001691277749575178
670,60,multi_noise,mse,0.1438321827144689,0.0001300923213278017
671,60,multi_noise,friedman_mse,0.14386661226573824,0.0001016464197465528
672,60,step,mae,0.5442127528126701,0.003948555128851655
673,60,step,mse,0.5347105357381008,0.0018027914652932035
674,60,step,friedman_mse,0.5373021665055283,0.0011057788416141711
675,60,spiral,mae,221.1178563016499,1.3128395117444023
676,60,spiral,mse,224.81348918381872,1.7418386634607905
677,60,spiral,friedman_mse,228.73021512814148,1.6425465334808536
678,60,circle,mae,0.10399932490596697,0.0004207301391639185
679,60,circle,mse,0.10408474009401056,0.0005202368031723376
680,60,circle,friedman_mse,0.10382088190564405,0.0009415900279284101
681,60,ellipse,mae,0.10293840587053585,0.0003512665151131486
682,60,ellipse,mse,0.10444754319268279,0.0006046393469647481
683,60,ellipse,friedman_mse,0.10224488913530191,0.00027801558574986365
684,60,diamond,mae,0.0833552667629388,6.81744511127675e-05
685,60,diamond,mse,0.0834492117789267,8.845503898082744e-05
686,60,diamond,friedman_mse,0.08284569421433283,6.09471263611137e-05
687,60,log,mae,0.442752424193415,0.00046075217788808505
688,60,log,mse,0.44569190004798154,0.00044809209739117437
689,60,log,friedman_mse,0.4370027532081215,0.0005825213517264354
690,60,quadratic,mae,3.291654858729982,0.04232214852647675
691,60,quadratic,mse,3.392112682294715,0.027821406373153917
692,60,quadratic,friedman_mse,3.408647498055591,0.03736710208796282
693,60,w_shape,mae,4.503023021444303,0.08334269944803988
694,60,w_shape,mse,4.114331423354275,0.0431650298853023
695,60,w_shape,friedman_mse,3.9154692779051175,0.06653503063049802
696,60,two_parabolas,mae,0.06032262652035751,0.0005140459800860546
697,60,two_parabolas,mse,0.06260049624401223,0.0006530204045102519
698,60,two_parabolas,friedman_mse,0.06149029773848885,0.00045340717380594416
699,60,fourth_root,mae,0.19921501440191294,0.0005305060512756202
700,60,fourth_root,mse,0.19118846433572562,0.0007200385751729226
701,60,fourth_root,friedman_mse,0.1860981747513302,0.0015897767532209257
702,60,multi_indept,mae,0.15407903214444976,0.0003091925756791398
703,60,multi_indept,mse,0.15529749978748117,0.000849600998755669
704,60,multi_indept,friedman_mse,0.1545671259718173,0.0005032720022308035
705,60,bernoulli,mae,59.66259156646656,0.23531572116742944
706,60,bernoulli,mse,60.57409846047692,0.14208699905042388
707,60,bernoulli,friedman_mse,59.5603480418816,0.17363707106870702
708,60,square,mae,0.08357202643906339,5.632925465332976e-05
709,60,square,mse,0.08355789489286547,6.258485139632776e-05
710,60,square,friedman_mse,0.0835475763178356,5.8082230394572395e-05
711,60,linear,mae,0.8072469626198957,0.002229377642462273
712,60,linear,mse,0.7914245880158832,0.002989430552067937
713,60,linear,friedman_mse,0.8036962554545986,0.0020306905400967407
714,60,exponential,mae,540.9671042397903,11.144156817589087
715,60,exponential,mse,486.10464702523234,4.235720852908781
716,60,exponential,friedman_mse,483.0146457925506,2.056912363281831
717,60,cubic,mae,155.18564504095585,2.763579486048269
718,60,cubic,mse,151.11091215202842,1.0434756226295547
719,60,cubic,friedman_mse,140.17422762339345,0.9613120353204172
720,65,joint_normal,mae,1.3769407088858312,0.002647966692488719
721,65,joint_normal,mse,1.4211251140227208,0.0023888149485709774
722,65,joint_normal,friedman_mse,1.4583017104551372,0.008094113130073976
723,65,sine_4pi,mae,0.10117973259518895,6.809024072351634e-05
724,65,sine_4pi,mse,0.10092218792683331,0.00010235873877863535
725,65,sine_4pi,friedman_mse,0.10109647914922655,0.00012503340814171892
726,65,sine_16pi,mae,0.10097498682706971,5.061521227415351e-05
727,65,sine_16pi,mse,0.10063867354897324,7.123288467734387e-05
728,65,sine_16pi,friedman_mse,0.10138317602603227,0.00010678414578724224
729,65,multi_noise,mae,0.14499171354563795,0.0001967861248444438
730,65,multi_noise,mse,0.1440621196980198,0.0001482903464522731
731,65,multi_noise,friedman_mse,0.14307962286649023,0.00012852324865918126
732,65,step,mae,0.5413823475836989,0.004361203099640724
733,65,step,mse,0.5358109620615841,0.00167807433208018
734,65,step,friedman_mse,0.536822608635777,0.0012439476467824124
735,65,spiral,mae,225.38152528467003,1.6966475511291832
736,65,spiral,mse,220.02085928241385,2.0216777251081135
737,65,spiral,friedman_mse,223.27561304915815,2.5117047585591394
738,65,circle,mae,0.10346240952442179,0.0005106973755907757
739,65,circle,mse,0.10483924519061874,0.0005802639054610088
740,65,circle,friedman_mse,0.10134576212794404,0.00019638373423365305
741,65,ellipse,mae,0.10145074632879454,0.0004151015423682723
742,65,ellipse,mse,0.10415850114368586,0.00042391500462516155
743,65,ellipse,friedman_mse,0.10314268883139047,0.00037278098808776907
744,65,diamond,mae,0.08346135781485528,4.1730238446314846e-05
745,65,diamond,mse,0.0830255073211064,6.874263452565587e-05
746,65,diamond,friedman_mse,0.08335382400833238,8.150138410362506e-05
747,65,log,mae,0.4344069701796613,0.00048810945317612333
748,65,log,mse,0.4325271313569557,0.0004991536442125105
749,65,log,friedman_mse,0.4354677627919082,0.00048101115211322164
750,65,quadratic,mae,3.2583433906017,0.037245884300851635
751,65,quadratic,mse,3.549363653289899,0.012366034778216907
752,65,quadratic,friedman_mse,3.2921590893017916,0.0182856906645255
753,65,w_shape,mae,4.772692442652017,0.16735792023958523
754,65,w_shape,mse,4.832398385888494,0.0427169086082549
755,65,w_shape,friedman_mse,4.6246580910231705,0.08522116994753565
756,65,two_parabolas,mae,0.057344444112909884,0.00039632794782852815
757,65,two_parabolas,mse,0.06133426423970789,0.0003972306486541339
758,65,two_parabolas,friedman_mse,0.055181219273616564,0.0006353349855576107
759,65,fourth_root,mae,0.19375529548729228,0.0007430197259053689
760,65,fourth_root,mse,0.18998365249122165,0.0008520145821484381
761,65,fourth_root,friedman_mse,0.19004073120197076,0.000521643719127232
762,65,multi_indept,mae,0.1542666336528143,0.0007928985985567248
763,65,multi_indept,mse,0.15422313480826125,0.00047637755452464874
764,65,multi_indept,friedman_mse,0.15454046489639722,0.0006272205045663754
765,65,bernoulli,mae,57.42265828924851,0.17973478178410793
766,65,bernoulli,mse,58.85398444382248,0.20172411817452568
767,65,bernoulli,friedman_mse,57.29636723525626,0.2176843318243979
768,65,square,mae,0.08356290036301375,7.959217483966257e-05
769,65,square,mse,0.0829725334001034,5.243893762688332e-05
770,65,square,friedman_mse,0.08303730922166148,6.400979617258594e-05
771,65,linear,mae,0.7632741375235806,0.0040303044195506765
772,65,linear,mse,0.7901730887108933,0.0038305331753637852
773,65,linear,friedman_mse,0.785149420921515,0.002744331734742902
774,65,exponential,mae,546.9585232420998,6.771290972120327
775,65,exponential,mse,532.0416848822513,3.1039795746904875
776,65,exponential,friedman_mse,545.4792334859219,1.9030381001157257
777,65,cubic,mae,158.1961794409736,1.170292629911035
778,65,cubic,mse,151.37527807308965,0.867263761722996
779,65,cubic,friedman_mse,162.57564196259145,0.8231960054859124
780,70,joint_normal,mae,1.4123513998226147,0.0032643048649192794
781,70,joint_normal,mse,1.3999875548004272,0.004567304412058857
782,70,joint_normal,friedman_mse,1.4365067893374575,0.006982670844736893
783,70,sine_4pi,mae,0.10102443730350574,7.105029812257909e-05
784,70,sine_4pi,mse,0.10129203284794852,8.921246244228318e-05
785,70,sine_4pi,friedman_mse,0.10077692366793675,6.021351082624603e-05
786,70,sine_16pi,mae,0.10091079876038545,0.0001438427385217166
787,70,sine_16pi,mse,0.10124034889120785,9.086061969036637e-05
788,70,sine_16pi,friedman_mse,0.10078119155060872,9.824845377222827e-05
789,70,multi_noise,mae,0.1454614873810591,0.00025826975847004273
790,70,multi_noise,mse,0.14510278940279547,0.0001608519045058451
791,70,multi_noise,friedman_mse,0.14211204607719463,9.059282591489225e-05
792,70,step,mae,0.5468888925736752,0.002727327987959143
793,70,step,mse,0.5367366024828859,0.001536396925553934
794,70,step,friedman_mse,0.5364933967662762,0.0017034678213316376
795,70,spiral,mae,220.03226089573394,2.3507657735404677
796,70,spiral,mse,232.32867468038006,2.12980277040565
797,70,spiral,friedman_mse,227.3747744817042,2.561803009565602
798,70,circle,mae,0.10258715221997292,0.0003431466055615995
799,70,circle,mse,0.10485708798005808,0.0005002907448494927
800,70,circle,friedman_mse,0.10592676791166826,0.0006451796038037289
801,70,ellipse,mae,0.10229517030089483,0.00021057004715128804
802,70,ellipse,mse,0.10503489327294273,0.00031391676019907775
803,70,ellipse,friedman_mse,0.1013116745850871,0.0005051148541591326
804,70,diamond,mae,0.08260533625596947,6.21864244357338e-05
805,70,diamond,mse,0.08301970103482999,5.1180483473039165e-05
806,70,diamond,friedman_mse,0.08339315977180611,5.676152852747574e-05
807,70,log,mae,0.43545494009260627,0.0004992715494588392
808,70,log,mse,0.4424558663897324,0.00031298420938421665
809,70,log,friedman_mse,0.4397802653194832,0.0003734517021821447
810,70,quadratic,mae,3.4224106394734966,0.045913418795845394
811,70,quadratic,mse,3.4113932142593333,0.010813840243770583
812,70,quadratic,friedman_mse,3.350697284893756,0.015554145024176028
813,70,w_shape,mae,4.052517440679586,0.2016322136574978
814,70,w_shape,mse,4.827983998287677,0.0939729280819353
815,70,w_shape,friedman_mse,5.139133280785524,0.05039563089720346
816,70,two_parabolas,mae,0.06176416981759565,0.00027092763053283755
817,70,two_parabolas,mse,0.06106180233660755,0.0001269530561556134
818,70,two_parabolas,friedman_mse,0.06046278238468696,0.0003691428699177567
819,70,fourth_root,mae,0.2013147153603177,0.0004593208489718612
820,70,fourth_root,mse,0.19455698364572585,0.00037997909020694246
821,70,fourth_root,friedman_mse,0.18958532111444032,0.0007584937670331245
822,70,multi_indept,mae,0.15588354739457158,0.0007004131437677384
823,70,multi_indept,mse,0.15481039868566163,0.0005449256755979266
824,70,multi_indept,friedman_mse,0.153619604182,0.0004806831957492612
825,70,bernoulli,mae,61.65583837245646,0.18341977609217658
826,70,bernoulli,mse,58.6303794341289,0.17339642927420024
827,70,bernoulli,friedman_mse,57.90925449244476,0.17250910928016736
828,70,square,mae,0.08290374394271476,7.517821932287669e-05
829,70,square,mse,0.08299119632390423,7.238170177531167e-05
830,70,square,friedman_mse,0.0828779638908868,5.342766160525766e-05
831,70,linear,mae,0.7991973115812336,0.0028147385773454156
832,70,linear,mse,0.7852890670551949,0.0035755001596973726
833,70,linear,friedman_mse,0.7995485896173319,0.003291614961475022
834,70,exponential,mae,568.6090677930582,2.5259311096540134
835,70,exponential,mse,495.66893207089817,8.977881572578704
836,70,exponential,friedman_mse,525.3373808792884,4.531001238390722
837,70,cubic,mae,157.62989526671163,1.3122899741967378
838,70,cubic,mse,148.77412471088448,2.095134573667195
839,70,cubic,friedman_mse,170.04792674429746,0.8248756751607464
840,75,joint_normal,mae,1.424353558423673,0.0037142868183190994
841,75,joint_normal,mse,1.4224410207902838,0.005171947889614393
842,75,joint_normal,friedman_mse,1.4448629798411659,0.004602679985478613
843,75,sine_4pi,mae,0.10122856839140615,6.379968236310834e-05
844,75,sine_4pi,mse,0.10036497882956827,5.296990392409736e-05
845,75,sine_4pi,friedman_mse,0.1008183725858404,6.291336350068799e-05
846,75,sine_16pi,mae,0.10095204562826705,6.168713439515922e-05
847,75,sine_16pi,mse,0.10104184520321939,5.325632127046225e-05
848,75,sine_16pi,friedman_mse,0.10032979828733242,6.282578016865887e-05
849,75,multi_noise,mae,0.14651151655267705,0.0002201265037921184
850,75,multi_noise,mse,0.14295565808019914,0.0002195847737044687
851,75,multi_noise,friedman_mse,0.14419214644118267,0.00013236921268311997
852,75,step,mae,0.5424377006379252,0.0021937303079626784
853,75,step,mse,0.5388692529351293,0.0017574140415897257
854,75,step,friedman_mse,0.5420126984888082,0.002223687857600185
855,75,spiral,mae,221.48689538564173,2.4512343824494778
856,75,spiral,mse,224.28892655015517,2.0013074349668565
857,75,spiral,friedman_mse,221.8025461617022,1.6959645420323841
858,75,circle,mae,0.10555339497225705,0.00044319942421785656
859,75,circle,mse,0.10246835060730283,0.0006767611928987796
860,75,circle,friedman_mse,0.10369822454129078,0.00035875927985136257
861,75,ellipse,mae,0.10288661265414445,0.0003441432830064515
862,75,ellipse,mse,0.10304010121458185,0.0002992979101314787
863,75,ellipse,friedman_mse,0.10331210497850143,0.0003886312585421695
864,75,diamond,mae,0.0830014484001341,6.206390773718305e-05
865,75,diamond,mse,0.08311585828584736,4.909248819345082e-05
866,75,diamond,friedman_mse,0.08289947403512352,7.744127545913938e-05
867,75,log,mae,0.43221506424489364,0.0004936986340709517
868,75,log,mse,0.4386044476939979,0.00032672543156544656
869,75,log,friedman_mse,0.4353921806478346,0.0005133572424533054
870,75,quadratic,mae,3.3333852338315637,0.034669388043743414
871,75,quadratic,mse,3.383867564048029,0.023329289197738745
872,75,quadratic,friedman_mse,3.3268135828942684,0.01761446467366028
873,75,w_shape,mae,4.58543494294334,0.07471084695049476
874,75,w_shape,mse,4.4355801809442275,0.12021555983030535
875,75,w_shape,friedman_mse,3.970167557820795,0.012815520667438499
876,75,two_parabolas,mae,0.05759557603787505,0.0005530702048375464
877,75,two_parabolas,mse,0.06348873156656674,0.00021107691710845988
878,75,two_parabolas,friedman_mse,0.05886712708903256,0.0001800067731205829
879,75,fourth_root,mae,0.18853550775658415,0.0005959841906265846
880,75,fourth_root,mse,0.19281461340530234,0.0006162035636747183
881,75,fourth_root,friedman_mse,0.18863790732160962,0.0003312110025214622
882,75,multi_indept,mae,0.153827947498533,0.0006484910115969901
883,75,multi_indept,mse,0.15334562147713512,0.00034202688353115313
884,75,multi_indept,friedman_mse,0.15441589291317254,0.0005441831512366144
885,75,bernoulli,mae,58.603373453519204,0.14105517157755557
886,75,bernoulli,mse,59.48697895574728,0.15057942710234337
887,75,bernoulli,friedman_mse,59.76974457019843,0.23368972258608842
888,75,square,mae,0.08265847680656471,4.379851161295922e-05
889,75,square,mse,0.08265526189529328,5.0849824389536264e-05
