,n_samples,n_dim,split,mse
2016,30,5,mse,0.3601121897105345
2017,30,5,mse,0.3789922570204195
2018,30,5,mse,0.39196447449416244
2019,30,5,mse,0.400616079122308
2020,30,6,mse,0.42634475914307873
2021,30,6,mse,0.44701007995806724
2022,30,6,mse,0.42779701329574155
2023,30,6,mse,0.396336724627537
2024,30,6,mse,0.4193402292534906
2025,30,6,mse,0.41154374558136203
2026,30,6,mse,0.44209168576279567
2027,30,6,mse,0.4171365752456681
2028,30,6,mse,0.44875668003702557
2029,30,6,mse,0.43335440147762305
2030,30,7,mse,0.5091086096601034
2031,30,7,mse,0.5052754257525314
2032,30,7,mse,0.4354449415724363
2033,30,7,mse,0.4655623624966171
2034,30,7,mse,0.4729140920094489
2035,30,7,mse,0.4763871642310009
2036,30,7,mse,0.4357815946346021
2037,30,7,mse,0.48731773337125806
2038,30,7,mse,0.4909072577972814
2039,30,7,mse,0.4756736764738758
2040,30,8,mse,0.49733408602228557
2041,30,8,mse,0.4816246634933829
2042,30,8,mse,0.5014517621749395
2043,30,8,mse,0.5312994647033632
2044,30,8,mse,0.4898633982234723
2045,30,8,mse,0.46810799090823346
2046,30,8,mse,0.4960431366605247
2047,30,8,mse,0.5262443751362016
2048,30,8,mse,0.4578801043113548
2049,30,8,mse,0.49343684575139357
2050,30,9,mse,0.5087788284532786
2051,30,9,mse,0.5272778549819376
2052,30,9,mse,0.5716830026220333
2053,30,9,mse,0.498354692462609
2054,30,9,mse,0.5270672737378638
2055,30,9,mse,0.5268185481297921
2056,30,9,mse,0.5537963628793705
2057,30,9,mse,0.5345238382997766
2058,30,9,mse,0.5822337079934444
2059,30,9,mse,0.5570939800514106
2060,30,10,mse,0.5750009960402583
2061,30,10,mse,0.5349062978192813
2062,30,10,mse,0.55825565376461
2063,30,10,mse,0.581905585957473
2064,30,10,mse,0.587535580610749
2065,30,10,mse,0.549805016513505
2066,30,10,mse,0.580431340095049
2067,30,10,mse,0.5665816708831851
2068,30,10,mse,0.6167766916729678
2069,30,10,mse,0.56885818397993
2070,40,2,mse,0.23332884115200087
2071,40,2,mse,0.17469953266240032
2072,40,2,mse,0.19176170218065292
2073,40,2,mse,0.2246363074640902
2074,40,2,mse,0.22264739880589354
2075,40,2,mse,0.155725747900979
2076,40,2,mse,0.2188027320240634
2077,40,2,mse,0.19592525562720786
2078,40,2,mse,0.18203344690090809
2079,40,2,mse,0.2155167305444369
2080,40,3,mse,0.24125676265914903
2081,40,3,mse,0.23729453855089916
2082,40,3,mse,0.26228518546136603
2083,40,3,mse,0.2444894853206311
2084,40,3,mse,0.25754373955161736
2085,40,3,mse,0.24482113230852595
2086,40,3,mse,0.27558557261050776
2087,40,3,mse,0.2679781679516438
2088,40,3,mse,0.2524172013642272
2089,40,3,mse,0.27813152318395756
2090,40,4,mse,0.2974546146811654
2091,40,4,mse,0.28213196604328744
2092,40,4,mse,0.28857842630273783
2093,40,4,mse,0.2702633273211522
2094,40,4,mse,0.30159440072782945
2095,40,4,mse,0.3236324128871162
2096,40,4,mse,0.32049641786102534
2097,40,4,mse,0.29755970714844365
2098,40,4,mse,0.3008473532427816
2099,40,4,mse,0.2899159932106639
2100,40,5,mse,0.30885608276157905
2101,40,5,mse,0.34171531957186296
2102,40,5,mse,0.3620138602861642
2103,40,5,mse,0.34136942230543
2104,40,5,mse,0.35122156486493694
2105,40,5,mse,0.35820320270511585
2106,40,5,mse,0.33132957824552434
2107,40,5,mse,0.3283827070055874
2108,40,5,mse,0.3566032785241998
2109,40,5,mse,0.34228489142386
2110,40,6,mse,0.3574705579053573
2111,40,6,mse,0.37080381365517934
2112,40,6,mse,0.36840899355747336
2113,40,6,mse,0.3743351739919433
2114,40,6,mse,0.36742315023444444
2115,40,6,mse,0.3441776168516097
2116,40,6,mse,0.38107026940995226
2117,40,6,mse,0.384463991025328
2118,40,6,mse,0.3827535289922407
2119,40,6,mse,0.3589387978703186
2120,40,7,mse,0.4238760891895509
2121,40,7,mse,0.4092441610627235
2122,40,7,mse,0.41203440839816113
2123,40,7,mse,0.42834816323124664
2124,40,7,mse,0.403882073819693
2125,40,7,mse,0.4163103634427986
2126,40,7,mse,0.37642070928745575
2127,40,7,mse,0.4085298463793097
2128,40,7,mse,0.4185461619137712
2129,40,7,mse,0.4274759045340398
2130,40,8,mse,0.44962698199543844
2131,40,8,mse,0.4295862017105517
2132,40,8,mse,0.3946608185122176
2133,40,8,mse,0.4332693705522165
2134,40,8,mse,0.4239885054688875
2135,40,8,mse,0.46131053456703963
2136,40,8,mse,0.41795231826319473
2137,40,8,mse,0.4384731137654813
2138,40,8,mse,0.441751251206551
2139,40,8,mse,0.41628985287305936
2140,40,9,mse,0.47428565276021145
2141,40,9,mse,0.47608578983272887
2142,40,9,mse,0.4548563135956389
2143,40,9,mse,0.47768692487626974
2144,40,9,mse,0.469620226864909
2145,40,9,mse,0.48745662782057086
2146,40,9,mse,0.47406685050299197
2147,40,9,mse,0.45476481043700945
2148,40,9,mse,0.4479306283661545
2149,40,9,mse,0.41942003010425805
2150,40,10,mse,0.5037645707768743
2151,40,10,mse,0.49031765387815424
2152,40,10,mse,0.4934683612961305
2153,40,10,mse,0.49432471786887583
2154,40,10,mse,0.46463582644012325
2155,40,10,mse,0.48052395786341695
2156,40,10,mse,0.50117309268127
2157,40,10,mse,0.5032372835024412
2158,40,10,mse,0.5248601363559117
2159,40,10,mse,0.491780076495114
2160,50,2,mse,0.1616397419185542
2161,50,2,mse,0.16923216905123747
2162,50,2,mse,0.17282162168519238
2163,50,2,mse,0.19472236431135292
2164,50,2,mse,0.17949320023100984
2165,50,2,mse,0.16889521600179094
2166,50,2,mse,0.15475863138585325
2167,50,2,mse,0.18321274912957503
2168,50,2,mse,0.1675896318072786
2169,50,2,mse,0.22104387795991737
2170,50,3,mse,0.2337376232616829
2171,50,3,mse,0.23495860350837944
2172,50,3,mse,0.2242398645611538
2173,50,3,mse,0.19912430423698418
2174,50,3,mse,0.21291378456196586
2175,50,3,mse,0.2409016229064588
2176,50,3,mse,0.24301169267887357
2177,50,3,mse,0.23592371748923938
2178,50,3,mse,0.2093688383655415
2179,50,3,mse,0.23758628885964803
2180,50,4,mse,0.27156069784480935
2181,50,4,mse,0.25084204975694685
2182,50,4,mse,0.2672952872830919
2183,50,4,mse,0.25367315075656793
2184,50,4,mse,0.2808090113974566
2185,50,4,mse,0.2552581420465152
2186,50,4,mse,0.28522708424039606
2187,50,4,mse,0.2791997461974661
2188,50,4,mse,0.25389382722161025
2189,50,4,mse,0.2940030752486037
2190,50,5,mse,0.3134347326797694
2191,50,5,mse,0.32267972536763523
2192,50,5,mse,0.3029445967523987
2193,50,5,mse,0.3240582417222603
2194,50,5,mse,0.2989531164061926
2195,50,5,mse,0.33160344821369103
2196,50,5,mse,0.31417463571647397
2197,50,5,mse,0.29236396777013396
2198,50,5,mse,0.3163870047020115
2199,50,5,mse,0.2874331277369202
2200,50,6,mse,0.3310466346215847
2201,50,6,mse,0.3232270760993067
2202,50,6,mse,0.34526646271000055
2203,50,6,mse,0.3492699724840115
2204,50,6,mse,0.3522037993026219
2205,50,6,mse,0.3322903934355621
2206,50,6,mse,0.3626084979925131
2207,50,6,mse,0.33833948663657026
2208,50,6,mse,0.35018711205392167
2209,50,6,mse,0.3444518656313751
2210,50,7,mse,0.37574119759919616
2211,50,7,mse,0.36782735123393306
2212,50,7,mse,0.38445908021627473
2213,50,7,mse,0.37708793815050456
2214,50,7,mse,0.3815372757451062
2215,50,7,mse,0.35195143174019583
2216,50,7,mse,0.36117185964053933
2217,50,7,mse,0.38616719298411745
2218,50,7,mse,0.3692995329427892
2219,50,7,mse,0.3901652446448501
2220,50,8,mse,0.39415459675997744
2221,50,8,mse,0.39739994512589794
2222,50,8,mse,0.39011724484133625
2223,50,8,mse,0.37477050602981926
2224,50,8,mse,0.399350189266927
2225,50,8,mse,0.3767877381643236
2226,50,8,mse,0.38001622601551255
2227,50,8,mse,0.3901108820068594
2228,50,8,mse,0.3846267921341425
2229,50,8,mse,0.39332272806873236
2230,50,9,mse,0.39256253419985543
2231,50,9,mse,0.41621735906831214
2232,50,9,mse,0.3975792449314568
2233,50,9,mse,0.4206011755627111
2234,50,9,mse,0.4105966303112951
2235,50,9,mse,0.41667787465745926
2236,50,9,mse,0.41885556484584474
2237,50,9,mse,0.40439800271513954
2238,50,9,mse,0.430895191940494
2239,50,9,mse,0.4290568200013542
2240,50,10,mse,0.4539124327757439
2241,50,10,mse,0.42735899303221797
2242,50,10,mse,0.4273885439313463
2243,50,10,mse,0.4371139470566887
2244,50,10,mse,0.4300065544055419
2245,50,10,mse,0.4230575296574338
2246,50,10,mse,0.4473345700190717
2247,50,10,mse,0.4583028671337559
2248,50,10,mse,0.44290421328890955
2249,50,10,mse,0.40092305110632376
2250,60,2,mse,0.16967349421925723
2251,60,2,mse,0.1503917284298882
2252,60,2,mse,0.16813974686623331
2253,60,2,mse,0.163251361873602
2254,60,2,mse,0.18294751568817438
2255,60,2,mse,0.14752089609016453
2256,60,2,mse,0.14781387663533205
2257,60,2,mse,0.15991158805758918
2258,60,2,mse,0.15002660817303612
2259,60,2,mse,0.14234826684174678
2260,60,3,mse,0.211256687108823
2261,60,3,mse,0.2107124190100521
2262,60,3,mse,0.207191578178967
2263,60,3,mse,0.18572764393649574
2264,60,3,mse,0.2256403935843649
2265,60,3,mse,0.20249874089630238
2266,60,3,mse,0.20242112443423213
2267,60,3,mse,0.20780902615799882
2268,60,3,mse,0.2390402551317462
2269,60,3,mse,0.2098276842769176
2270,60,4,mse,0.24051447202612045
2271,60,4,mse,0.26156521320266984
2272,60,4,mse,0.2519529446099937
2273,60,4,mse,0.25647224156835413
2274,60,4,mse,0.253409125207506
2275,60,4,mse,0.2566541658175831
2276,60,4,mse,0.2376459576093093
2277,60,4,mse,0.25548402708814694
2278,60,4,mse,0.24283969987275109
2279,60,4,mse,0.22567542439883798
2280,60,5,mse,0.2635713508654551
2281,60,5,mse,0.29768844619755125
2282,60,5,mse,0.29050106598046666
2283,60,5,mse,0.2721927476451708
2284,60,5,mse,0.2773038880415854
2285,60,5,mse,0.2910469094183249
2286,60,5,mse,0.300910221541772
2287,60,5,mse,0.2899383867930212
2288,60,5,mse,0.2770153072416369
2289,60,5,mse,0.27357802288426036
2290,60,6,mse,0.3178779526402547
2291,60,6,mse,0.30611764625518073
2292,60,6,mse,0.3127515641154652
2293,60,6,mse,0.31280389147739646
2294,60,6,mse,0.3238040750973365
2295,60,6,mse,0.31864011280529086
2296,60,6,mse,0.29941033400203476
2297,60,6,mse,0.31068747390133367
2298,60,6,mse,0.31485533390856424
2299,60,6,mse,0.31758461824802
2300,60,7,mse,0.32263483070691235
2301,60,7,mse,0.33345042762514526
2302,60,7,mse,0.3393489386037788
2303,60,7,mse,0.3283526847519417
2304,60,7,mse,0.3194859392853497
2305,60,7,mse,0.3313459508586068
2306,60,7,mse,0.3286657191216118
2307,60,7,mse,0.340514089769414
2308,60,7,mse,0.3573063461128188
2309,60,7,mse,0.3483992425343987
2310,60,8,mse,0.38248508079179167
2311,60,8,mse,0.36790572042930364
2312,60,8,mse,0.34787641664933877
2313,60,8,mse,0.35302744633897
2314,60,8,mse,0.351716587559469
2315,60,8,mse,0.35750895455386
2316,60,8,mse,0.35950302714144794
2317,60,8,mse,0.36690141537619625
2318,60,8,mse,0.36916817170126937
2319,60,8,mse,0.36302794121205006
2320,60,9,mse,0.3778495308138348
2321,60,9,mse,0.3799125605478775
2322,60,9,mse,0.3959033969097788
2323,60,9,mse,0.3927733139538756
2324,60,9,mse,0.3769151273156424
2325,60,9,mse,0.3787941673275789
2326,60,9,mse,0.38641412481803983
2327,60,9,mse,0.40713711340944503
2328,60,9,mse,0.37366560902920387
2329,60,9,mse,0.36998275598965036
2330,60,10,mse,0.4144015735114492
2331,60,10,mse,0.40888788138186466
2332,60,10,mse,0.40563281303154475
2333,60,10,mse,0.41469565086433147
2334,60,10,mse,0.38722816707424673
2335,60,10,mse,0.39851788628825774
2336,60,10,mse,0.389737982847131
2337,60,10,mse,0.40723984103351946
2338,60,10,mse,0.397046088432264
2339,60,10,mse,0.4025355258032871
2340,70,2,mse,0.16688937182176758
2341,70,2,mse,0.14078159370569102
2342,70,2,mse,0.16153621425591336
2343,70,2,mse,0.15369258042632333
2344,70,2,mse,0.15742597363180005
2345,70,2,mse,0.1654723960149002
2346,70,2,mse,0.15040946629039587
2347,70,2,mse,0.15715129932320368
2348,70,2,mse,0.15146497920722857
2349,70,2,mse,0.14668321997448805
2350,70,3,mse,0.19433669783685936
2351,70,3,mse,0.1877001516397363
2352,70,3,mse,0.18460631418224505
2353,70,3,mse,0.20530212164315276
2354,70,3,mse,0.19194916469362067
2355,70,3,mse,0.20435079196986974
2356,70,3,mse,0.18787950186408592
2357,70,3,mse,0.1821368607609696
2358,70,3,mse,0.18790722197644585
2359,70,3,mse,0.18827920483949565
2360,70,4,mse,0.21804695405363944
2361,70,4,mse,0.2304010602100237
2362,70,4,mse,0.23703644459421064
2363,70,4,mse,0.25011941058604464
2364,70,4,mse,0.2215098501463477
2365,70,4,mse,0.2598172186597926
2366,70,4,mse,0.23185774684994231
2367,70,4,mse,0.21402616538442523
2368,70,4,mse,0.2327372228679312
2369,70,4,mse,0.22977487720090545
2370,70,5,mse,0.2752019781354354
2371,70,5,mse,0.2661064051618575
2372,70,5,mse,0.26629165900512436
2373,70,5,mse,0.2704689481010191
2374,70,5,mse,0.24829480580110236
2375,70,5,mse,0.26139930023397756
2376,70,5,mse,0.2616954175965712
2377,70,5,mse,0.257683674936317
2378,70,5,mse,0.2607411163267882
2379,70,5,mse,0.2563104781496009
2380,70,6,mse,0.3006085665481363
2381,70,6,mse,0.2822425257537737
2382,70,6,mse,0.2925658357992266
2383,70,6,mse,0.29157813449380526
2384,70,6,mse,0.2784690106814327
2385,70,6,mse,0.3017842688780806
2386,70,6,mse,0.27266024238492204
2387,70,6,mse,0.28641701431862454
2388,70,6,mse,0.2717611175910084
2389,70,6,mse,0.29917157448586473
2390,70,7,mse,0.32728482003679804
2391,70,7,mse,0.31441247437273984
2392,70,7,mse,0.3092925226167691
2393,70,7,mse,0.3124948966863847
2394,70,7,mse,0.3181388393997213
2395,70,7,mse,0.3160159860356786
2396,70,7,mse,0.3090343060406733
2397,70,7,mse,0.3180098611072327
2398,70,7,mse,0.30589468144798315
2399,70,7,mse,0.30743930170213013
2400,70,8,mse,0.3405010975889371
2401,70,8,mse,0.3272256204844202
2402,70,8,mse,0.31751166781253
2403,70,8,mse,0.32060349520911235
2404,70,8,mse,0.33203415198958064
2405,70,8,mse,0.32613412963563004
2406,70,8,mse,0.33516172712186065
2407,70,8,mse,0.3398734878719977
2408,70,8,mse,0.3225688390888471
2409,70,8,mse,0.33382829009092924
2410,70,9,mse,0.3841787015372026
2411,70,9,mse,0.35664660399741777
2412,70,9,mse,0.35646823863945576
2413,70,9,mse,0.36260320054434586
2414,70,9,mse,0.3362637354097424
2415,70,9,mse,0.3548263639587806
2416,70,9,mse,0.3677453364173089
2417,70,9,mse,0.3669971555423239
2418,70,9,mse,0.3522183340870341
2419,70,9,mse,0.3481951178646935
2420,70,10,mse,0.3782390028925221
2421,70,10,mse,0.37323297072034417
2422,70,10,mse,0.3672093495149668
2423,70,10,mse,0.38209574463338125
2424,70,10,mse,0.37395120611104815
2425,70,10,mse,0.37499489774580075
2426,70,10,mse,0.390779971231242
2427,70,10,mse,0.37825557650790537
2428,70,10,mse,0.3660854949418051
2429,70,10,mse,0.3640911346728907
2430,80,2,mse,0.12422801252501034
2431,80,2,mse,0.14167323721257902
2432,80,2,mse,0.1299631120737555
2433,80,2,mse,0.13081914387240462
2434,80,2,mse,0.1413024581295909
2435,80,2,mse,0.14055738481643348
2436,80,2,mse,0.12081189845217433
2437,80,2,mse,0.14149420042815192
2438,80,2,mse,0.12698564765242343
2439,80,2,mse,0.13490249291344442
2440,80,3,mse,0.1727421403743762
2441,80,3,mse,0.17369586760663072
2442,80,3,mse,0.1869390674718922
2443,80,3,mse,0.18574378109941386
2444,80,3,mse,0.16912068908624794
2445,80,3,mse,0.1941598804765262
2446,80,3,mse,0.18904041551830894
2447,80,3,mse,0.1832037985605071
2448,80,3,mse,0.18527142217754605
2449,80,3,mse,0.17862236223261282
2450,80,4,mse,0.2273517702344599
2451,80,4,mse,0.21741002954308142
2452,80,4,mse,0.2149405918159124
2453,80,4,mse,0.21550186082828388
2454,80,4,mse,0.22404162864414187
2455,80,4,mse,0.22602041698097755
2456,80,4,mse,0.21180859078673872
2457,80,4,mse,0.226801884784189
2458,80,4,mse,0.20963279606577165
2459,80,4,mse,0.20007505951624838
2460,80,5,mse,0.23245598477908228
2461,80,5,mse,0.24983825294164727
2462,80,5,mse,0.2506903326824654
2463,80,5,mse,0.24587342388768438
2464,80,5,mse,0.25890702090339346
2465,80,5,mse,0.24966778111131563
2466,80,5,mse,0.2422480115028797
2467,80,5,mse,0.2524821376138195
2468,80,5,mse,0.23155166450134831
2469,80,5,mse,0.23840120367100642
2470,80,6,mse,0.270290051847231
2471,80,6,mse,0.27870107654083853
2472,80,6,mse,0.2921005971822294
2473,80,6,mse,0.27336499631351263
2474,80,6,mse,0.26166024178102854
2475,80,6,mse,0.2649185761912282
2476,80,6,mse,0.26824408611332323
2477,80,6,mse,0.2697962434946795
2478,80,6,mse,0.25642840292052005
2479,80,6,mse,0.26943525705935695
2480,80,7,mse,0.2839615488924984
2481,80,7,mse,0.30113881492672867
2482,80,7,mse,0.29135744230507205
2483,80,7,mse,0.28103001606152744
2484,80,7,mse,0.27963762416322674
2485,80,7,mse,0.3168190814957136
2486,80,7,mse,0.2848729164799359
2487,80,7,mse,0.2904496098169722
2488,80,7,mse,0.2908495202946663
2489,80,7,mse,0.29635209422162345
2490,80,8,mse,0.30270880716282916
2491,80,8,mse,0.31723872615605353
2492,80,8,mse,0.32590924768078117
2493,80,8,mse,0.3111300651123048
2494,80,8,mse,0.31757587273790816
2495,80,8,mse,0.32706986313182446
2496,80,8,mse,0.33017039125937286
2497,80,8,mse,0.31721731183108687
2498,80,8,mse,0.312172043409706
2499,80,8,mse,0.3270291944515771
2500,80,9,mse,0.34112103659525517
2501,80,9,mse,0.31434999015333104
2502,80,9,mse,0.34363715619510077
2503,80,9,mse,0.33065355752565695
2504,80,9,mse,0.33538324835673905
2505,80,9,mse,0.340206720577871
2506,80,9,mse,0.34248396151111304
2507,80,9,mse,0.32843937456611166
2508,80,9,mse,0.3505255279400269
2509,80,9,mse,0.32406583712724946
2510,80,10,mse,0.3503086902970322
2511,80,10,mse,0.3504655960414804
2512,80,10,mse,0.3517942818816289
2513,80,10,mse,0.3533012135571625
2514,80,10,mse,0.35098199497757204
2515,80,10,mse,0.34153747672413254
2516,80,10,mse,0.35871268371417464
2517,80,10,mse,0.3423758796588767
2518,80,10,mse,0.36199894752741835
2519,80,10,mse,0.36011363857249234
2520,90,2,mse,0.11522472596115806
2521,90,2,mse,0.1228604034713415
2522,90,2,mse,0.14680296467919904
2523,90,2,mse,0.13690073501782052
2524,90,2,mse,0.1328091073267845
2525,90,2,mse,0.12636745481610206
2526,90,2,mse,0.12004727694863869
2527,90,2,mse,0.12520206359883052
2528,90,2,mse,0.12424592745641541
2529,90,2,mse,0.11600366685344005
2530,90,3,mse,0.17142037770181695
2531,90,3,mse,0.16108170756942777
2532,90,3,mse,0.17432418012713685
2533,90,3,mse,0.1714190914728022
2534,90,3,mse,0.16566254610870926
2535,90,3,mse,0.17523271692348966
2536,90,3,mse,0.17907542374217666
2537,90,3,mse,0.15287330882029218
2538,90,3,mse,0.17349577929526694
2539,90,3,mse,0.18075932646385828
2540,90,4,mse,0.1992674123544856
2541,90,4,mse,0.19974203496294984
2542,90,4,mse,0.2023773226146425
2543,90,4,mse,0.20695072884549728
2544,90,4,mse,0.2053312069606488
2545,90,4,mse,0.1955824872256733
2546,90,4,mse,0.20881031768947705
2547,90,4,mse,0.21172412632688756
2548,90,4,mse,0.1968007623719214
2549,90,4,mse,0.21512022957287244
2550,90,5,mse,0.23041165836458105
2551,90,5,mse,0.23504138501427754
2552,90,5,mse,0.21959612689443125
2553,90,5,mse,0.22157949204943997
2554,90,5,mse,0.21304505412000452
2555,90,5,mse,0.22744367748158123
2556,90,5,mse,0.23057248206446657
2557,90,5,mse,0.22699128809681288
2558,90,5,mse,0.23750863218161736
2559,90,5,mse,0.23115639400816354
2560,90,6,mse,0.2576485936037107
2561,90,6,mse,0.259941100748173
2562,90,6,mse,0.2505869427615854
2563,90,6,mse,0.2536372346487437
2564,90,6,mse,0.2664814852774915
2565,90,6,mse,0.2535152393859674
2566,90,6,mse,0.25603718507170875
2567,90,6,mse,0.2533135495787188
2568,90,6,mse,0.2603799876424905
2569,90,6,mse,0.2563482311149186
2570,90,7,mse,0.2862936807883549
2571,90,7,mse,0.2695895915668935
2572,90,7,mse,0.2664543003106916
2573,90,7,mse,0.2815151387589682
2574,90,7,mse,0.27537449526776564
2575,90,7,mse,0.27803442553550806
2576,90,7,mse,0.27052876015520105
2577,90,7,mse,0.2701067310161811
2578,90,7,mse,0.2754651073963483
2579,90,7,mse,0.26913495720527575
2580,90,8,mse,0.2929887528186632
2581,90,8,mse,0.29888110444895893
2582,90,8,mse,0.29283230538888116
2583,90,8,mse,0.2803152991620612
2584,90,8,mse,0.289205558815964
2585,90,8,mse,0.2945139655441556
2586,90,8,mse,0.29323495259871
2587,90,8,mse,0.29372913665958506
2588,90,8,mse,0.2994440936283238
2589,90,8,mse,0.2802937736244817
2590,90,9,mse,0.3132830903062027
2591,90,9,mse,0.3114225239206908
2592,90,9,mse,0.31185550863988404
2593,90,9,mse,0.31027455752239685
2594,90,9,mse,0.31908583396752516
2595,90,9,mse,0.30898931323074713
2596,90,9,mse,0.32757615300229026
2597,90,9,mse,0.30844325523588106
2598,90,9,mse,0.3067875610653629
2599,90,9,mse,0.31392356807696853
2600,90,10,mse,0.3317496427093148
2601,90,10,mse,0.3380995022911291
2602,90,10,mse,0.3389963377739049
2603,90,10,mse,0.331334325045089
2604,90,10,mse,0.33943815315306686
2605,90,10,mse,0.33739316393674496
2606,90,10,mse,0.3337331585658247
2607,90,10,mse,0.3421537925643185
2608,90,10,mse,0.3369051707817538
2609,90,10,mse,0.323712740288035
2610,100,2,mse,0.14368535944434088
2611,100,2,mse,0.12241674447063795
2612,100,2,mse,0.1237642339183807
2613,100,2,mse,0.12287506416326437
2614,100,2,mse,0.1126598362229852
2615,100,2,mse,0.12206290169655419
2616,100,2,mse,0.1301428649386988
2617,100,2,mse,0.13091671945397798
2618,100,2,mse,0.12363701623115045
2619,100,2,mse,0.11526481520474663
2620,100,3,mse,0.17531604429365713
2621,100,3,mse,0.16289397253953655
2622,100,3,mse,0.14972283974094883
2623,100,3,mse,0.16572665355127325
2624,100,3,mse,0.17304627378690665
2625,100,3,mse,0.15672278336390943
2626,100,3,mse,0.1641573051058119
2627,100,3,mse,0.1599482881785333
2628,100,3,mse,0.16141953089908995
2629,100,3,mse,0.15145949143625004
2630,100,4,mse,0.19705161836661728
2631,100,4,mse,0.19742761894031255
2632,100,4,mse,0.18945128700034788
2633,100,4,mse,0.18892437143775292
2634,100,4,mse,0.18867999173005692
2635,100,4,mse,0.1834408299750574
2636,100,4,mse,0.2034153004831898
2637,100,4,mse,0.19636430374694774
2638,100,4,mse,0.1923897667535593
2639,100,4,mse,0.19216512503609529
2640,100,5,mse,0.22891945807949923
2641,100,5,mse,0.23293178985728827
2642,100,5,mse,0.21538983665599795
2643,100,5,mse,0.20433372963840785
2644,100,5,mse,0.2202861475487793
2645,100,5,mse,0.21189633538443192
2646,100,5,mse,0.22022692285751078
2647,100,5,mse,0.21127955249070174
2648,100,5,mse,0.2167539216124156
2649,100,5,mse,0.2102111037757315
2650,100,6,mse,0.24495763485251643
2651,100,6,mse,0.2488153448309786
2652,100,6,mse,0.23524971878635628
2653,100,6,mse,0.2377857464519111
2654,100,6,mse,0.23139643853168818
2655,100,6,mse,0.23130306580149995
2656,100,6,mse,0.23694689793099255
2657,100,6,mse,0.23748135414866642
2658,100,6,mse,0.23690239127721546
2659,100,6,mse,0.2307942266699411
2660,100,7,mse,0.2677984575604075
2661,100,7,mse,0.2624158186358033
2662,100,7,mse,0.26472734156733546
2663,100,7,mse,0.2686935140674615
2664,100,7,mse,0.2649296106177891
2665,100,7,mse,0.2674298862975859
2666,100,7,mse,0.26134703091031697
2667,100,7,mse,0.2659446945132029
2668,100,7,mse,0.2695640131217932
2669,100,7,mse,0.2625664355157594
2670,100,8,mse,0.27613379441670416
2671,100,8,mse,0.28860722400820277
2672,100,8,mse,0.2731561181175593
2673,100,8,mse,0.2740333925275867
2674,100,8,mse,0.27318638037468035
2675,100,8,mse,0.29182441818172244
2676,100,8,mse,0.287893289107885
2677,100,8,mse,0.28000373881391455
2678,100,8,mse,0.28383553899939523
2679,100,8,mse,0.28503528614516904
2680,100,9,mse,0.30202323521621055
2681,100,9,mse,0.2915056608621496
2682,100,9,mse,0.2953666491594109
2683,100,9,mse,0.2959646641524946
2684,100,9,mse,0.29665946014961847
2685,100,9,mse,0.2963110012032989
2686,100,9,mse,0.2907637621672832
2687,100,9,mse,0.3122032484442777
2688,100,9,mse,0.27721815529700594
2689,100,9,mse,0.2915128773693852
2690,100,10,mse,0.32125192962980564
2691,100,10,mse,0.3078825726941858
2692,100,10,mse,0.31123203124048926
2693,100,10,mse,0.2958638226216454
2694,100,10,mse,0.30662134719861767
2695,100,10,mse,0.31276786857850636
2696,100,10,mse,0.3149002828344861
2697,100,10,mse,0.3165614479107219
2698,100,10,mse,0.3080565850955579
2699,100,10,mse,0.30884365495245136
2700,110,2,mse,0.11695675054258518
2701,110,2,mse,0.12146475009156645
2702,110,2,mse,0.12489879642301224
2703,110,2,mse,0.11522215107182777
2704,110,2,mse,0.10374193795087945
2705,110,2,mse,0.12140206586586644
2706,110,2,mse,0.12146279582681241
2707,110,2,mse,0.12533895116446225
2708,110,2,mse,0.11638348090428434
2709,110,2,mse,0.1081976773768171
2710,110,3,mse,0.14571179904455492
2711,110,3,mse,0.15571901991903614
2712,110,3,mse,0.1660615438296965
2713,110,3,mse,0.1501950700374493
2714,110,3,mse,0.16287287282357302
2715,110,3,mse,0.1555929191732612
2716,110,3,mse,0.1555420345826378
2717,110,3,mse,0.15150843684627657
2718,110,3,mse,0.1549914788501988
2719,110,3,mse,0.15235315281619355
2720,110,4,mse,0.18746771571551057
2721,110,4,mse,0.1783017703272931
2722,110,4,mse,0.17813309403027291
2723,110,4,mse,0.1802077714586888
2724,110,4,mse,0.1845810577563805
2725,110,4,mse,0.18606969326719502
2726,110,4,mse,0.18603898729106297
2727,110,4,mse,0.1782641075099742
2728,110,4,mse,0.19135457021671265
2729,110,4,mse,0.1851207649337599
2730,110,5,mse,0.21323030332172693
2731,110,5,mse,0.20923247216919189
2732,110,5,mse,0.2057168779771584
2733,110,5,mse,0.21466028699549436
2734,110,5,mse,0.21249733499490117
2735,110,5,mse,0.21007989868561067
2736,110,5,mse,0.2274412337771012
2737,110,5,mse,0.20957803130374403
2738,110,5,mse,0.20226484492431338
2739,110,5,mse,0.21572968396322942
2740,110,6,mse,0.22733345489029802
2741,110,6,mse,0.22927130048630837
2742,110,6,mse,0.22141538238119737
2743,110,6,mse,0.2286717287006246
2744,110,6,mse,0.2378721348322882
2745,110,6,mse,0.23164754140071267
2746,110,6,mse,0.22814754511520344
2747,110,6,mse,0.22314478311255745
2748,110,6,mse,0.23327079697759343
2749,110,6,mse,0.22651139586824923
2750,110,7,mse,0.2564612127023462
2751,110,7,mse,0.24395197336920327
2752,110,7,mse,0.2539920125622639
2753,110,7,mse,0.2515491852977487
