,n_samples,n_dim,scale,split,mse
1064,30,3,0.6122448979591837,mse,1.0624386125320926
1065,30,3,0.6122448979591837,mse,1.873265691507669
1066,30,3,0.6122448979591837,mse,1.1083705903378474
1067,30,3,0.6122448979591837,mse,1.292837397857658
1068,30,3,0.6122448979591837,mse,0.8660504654926198
1069,30,3,0.6122448979591837,mse,0.7869800475899927
1070,30,3,0.7142857142857143,mse,1.315121572026503
1071,30,3,0.7142857142857143,mse,0.5456548328767249
1072,30,3,0.7142857142857143,mse,0.9171578725165311
1073,30,3,0.7142857142857143,mse,0.8329143293701641
1074,30,3,0.7142857142857143,mse,0.8383389441148257
1075,30,3,0.7142857142857143,mse,1.42369411283694
1076,30,3,0.7142857142857143,mse,1.8981806043533822
1077,30,3,0.7142857142857143,mse,1.0630162849592395
1078,30,3,0.7142857142857143,mse,0.8841233665940876
1079,30,3,0.7142857142857143,mse,0.5194419382778597
1080,30,3,0.8163265306122449,mse,0.8319776562846516
1081,30,3,0.8163265306122449,mse,2.578667993516143
1082,30,3,0.8163265306122449,mse,1.251302622309306
1083,30,3,0.8163265306122449,mse,1.209543540058551
1084,30,3,0.8163265306122449,mse,1.6963633937205442
1085,30,3,0.8163265306122449,mse,1.6279861035757819
1086,30,3,0.8163265306122449,mse,1.3908001526799476
1087,30,3,0.8163265306122449,mse,1.4583884925784147
1088,30,3,0.8163265306122449,mse,0.9847892661190875
1089,30,3,0.8163265306122449,mse,2.1712193091750582
1090,30,3,0.9183673469387755,mse,1.1069798244069284
1091,30,3,0.9183673469387755,mse,1.81400137403475
1092,30,3,0.9183673469387755,mse,1.4813052642253992
1093,30,3,0.9183673469387755,mse,1.3301366695244852
1094,30,3,0.9183673469387755,mse,0.7543959853746285
1095,30,3,0.9183673469387755,mse,1.6787880012667766
1096,30,3,0.9183673469387755,mse,1.5139024974293989
1097,30,3,0.9183673469387755,mse,1.2628067615813057
1098,30,3,0.9183673469387755,mse,1.0606921520497254
1099,30,3,0.9183673469387755,mse,1.3932765208990123
1100,30,3,1.0204081632653061,mse,1.7019858892716146
1101,30,3,1.0204081632653061,mse,1.5759151345806128
1102,30,3,1.0204081632653061,mse,1.5685969337743466
1103,30,3,1.0204081632653061,mse,1.1649964093014253
1104,30,3,1.0204081632653061,mse,1.4978808479888663
1105,30,3,1.0204081632653061,mse,1.245143724022004
1106,30,3,1.0204081632653061,mse,1.3554666963173831
1107,30,3,1.0204081632653061,mse,1.169884850785847
1108,30,3,1.0204081632653061,mse,2.0268385106579405
1109,30,3,1.0204081632653061,mse,1.3929216625886307
1110,30,3,1.1224489795918369,mse,2.984527276305722
1111,30,3,1.1224489795918369,mse,1.5045917243573894
1112,30,3,1.1224489795918369,mse,2.714035631607417
1113,30,3,1.1224489795918369,mse,1.6878265525440328
1114,30,3,1.1224489795918369,mse,2.766664187904082
1115,30,3,1.1224489795918369,mse,0.9276364458060564
1116,30,3,1.1224489795918369,mse,1.9705283646778675
1117,30,3,1.1224489795918369,mse,2.6831644131439045
1118,30,3,1.1224489795918369,mse,2.04064098814987
1119,30,3,1.1224489795918369,mse,1.5125212490150148
1120,30,3,1.2244897959183674,mse,1.6114195736143206
1121,30,3,1.2244897959183674,mse,1.1803930070580475
1122,30,3,1.2244897959183674,mse,1.7848814176352101
1123,30,3,1.2244897959183674,mse,0.9638722542593045
1124,30,3,1.2244897959183674,mse,2.339686686014664
1125,30,3,1.2244897959183674,mse,1.3227658562481557
1126,30,3,1.2244897959183674,mse,4.095982926890401
1127,30,3,1.2244897959183674,mse,3.2684925406937473
1128,30,3,1.2244897959183674,mse,2.6479802553129077
1129,30,3,1.2244897959183674,mse,1.7961299274167573
1130,30,3,1.3265306122448979,mse,1.7319818534912195
1131,30,3,1.3265306122448979,mse,3.3086289147675516
1132,30,3,1.3265306122448979,mse,2.6371563932899624
1133,30,3,1.3265306122448979,mse,1.252850494268207
1134,30,3,1.3265306122448979,mse,2.4453219769227785
1135,30,3,1.3265306122448979,mse,2.9913394616397535
1136,30,3,1.3265306122448979,mse,1.7768457974833616
1137,30,3,1.3265306122448979,mse,1.9243288873935451
1138,30,3,1.3265306122448979,mse,0.8972306219208007
1139,30,3,1.3265306122448979,mse,2.1078329596616956
1140,30,3,1.4285714285714286,mse,3.144462339919511
1141,30,3,1.4285714285714286,mse,2.2838167535795235
1142,30,3,1.4285714285714286,mse,2.1205034452935734
1143,30,3,1.4285714285714286,mse,2.2841483335976225
1144,30,3,1.4285714285714286,mse,2.6190535481935537
1145,30,3,1.4285714285714286,mse,1.8640439732822052
1146,30,3,1.4285714285714286,mse,2.243849425850748
1147,30,3,1.4285714285714286,mse,3.8284204777809654
1148,30,3,1.4285714285714286,mse,2.5077097507549286
1149,30,3,1.4285714285714286,mse,4.731255364897029
1150,30,3,1.5306122448979593,mse,3.0301879736729505
1151,30,3,1.5306122448979593,mse,3.863454461587262
1152,30,3,1.5306122448979593,mse,2.6307300436885837
1153,30,3,1.5306122448979593,mse,3.2863602709591797
1154,30,3,1.5306122448979593,mse,3.719128843099215
1155,30,3,1.5306122448979593,mse,1.922247481712579
1156,30,3,1.5306122448979593,mse,3.005097015392076
1157,30,3,1.5306122448979593,mse,2.751153675184061
1158,30,3,1.5306122448979593,mse,2.1835799718801616
1159,30,3,1.5306122448979593,mse,2.2736228788217026
1160,30,3,1.6326530612244898,mse,1.4103764251524136
1161,30,3,1.6326530612244898,mse,3.0969292970037094
1162,30,3,1.6326530612244898,mse,1.728441031303645
1163,30,3,1.6326530612244898,mse,4.11180890424153
1164,30,3,1.6326530612244898,mse,3.8082342665436157
1165,30,3,1.6326530612244898,mse,4.511712422041449
1166,30,3,1.6326530612244898,mse,3.7146348536606673
1167,30,3,1.6326530612244898,mse,3.517269245564917
1168,30,3,1.6326530612244898,mse,4.7033210203442986
1169,30,3,1.6326530612244898,mse,3.3706644657573275
1170,30,3,1.7346938775510203,mse,4.235808541960792
1171,30,3,1.7346938775510203,mse,3.0556827023784465
1172,30,3,1.7346938775510203,mse,3.272183855229994
1173,30,3,1.7346938775510203,mse,2.275244690729356
1174,30,3,1.7346938775510203,mse,3.883189720871138
1175,30,3,1.7346938775510203,mse,3.649791551132627
1176,30,3,1.7346938775510203,mse,2.4952462527658144
1177,30,3,1.7346938775510203,mse,3.5901424880927966
1178,30,3,1.7346938775510203,mse,4.153049509971024
1179,30,3,1.7346938775510203,mse,2.6414160901145913
1180,30,3,1.836734693877551,mse,3.480177164266983
1181,30,3,1.836734693877551,mse,3.9084290205540255
1182,30,3,1.836734693877551,mse,4.574731559932914
1183,30,3,1.836734693877551,mse,3.800636527783346
1184,30,3,1.836734693877551,mse,4.290023074875395
1185,30,3,1.836734693877551,mse,4.065531175450057
1186,30,3,1.836734693877551,mse,2.8123714336305015
1187,30,3,1.836734693877551,mse,4.0767529214953155
1188,30,3,1.836734693877551,mse,3.137054687153349
1189,30,3,1.836734693877551,mse,1.723774027525463
1190,30,3,1.9387755102040818,mse,3.8224336213747705
1191,30,3,1.9387755102040818,mse,2.6682157046597554
1192,30,3,1.9387755102040818,mse,3.268100388480493
1193,30,3,1.9387755102040818,mse,5.709342096805153
1194,30,3,1.9387755102040818,mse,3.3920722864697064
1195,30,3,1.9387755102040818,mse,3.627235891667292
1196,30,3,1.9387755102040818,mse,7.240588460264228
1197,30,3,1.9387755102040818,mse,4.618724629122344
1198,30,3,1.9387755102040818,mse,2.5268566452539267
1199,30,3,1.9387755102040818,mse,4.973058110678079
1200,30,3,2.0408163265306123,mse,3.5400651788692894
1201,30,3,2.0408163265306123,mse,4.803445394569817
1202,30,3,2.0408163265306123,mse,4.051596257176414
1203,30,3,2.0408163265306123,mse,5.168143044815025
1204,30,3,2.0408163265306123,mse,2.6759722184660486
1205,30,3,2.0408163265306123,mse,6.049920942419647
1206,30,3,2.0408163265306123,mse,1.575766938645134
1207,30,3,2.0408163265306123,mse,4.465345022419322
1208,30,3,2.0408163265306123,mse,3.838061986117704
1209,30,3,2.0408163265306123,mse,3.316874526629896
1210,30,3,2.142857142857143,mse,4.1025503489507615
1211,30,3,2.142857142857143,mse,4.374790284508553
1212,30,3,2.142857142857143,mse,7.517525177898915
1213,30,3,2.142857142857143,mse,3.718908855584242
1214,30,3,2.142857142857143,mse,3.2633567228508307
1215,30,3,2.142857142857143,mse,6.640215528914381
1216,30,3,2.142857142857143,mse,5.689252906561608
1217,30,3,2.142857142857143,mse,4.566479345895595
1218,30,3,2.142857142857143,mse,4.120227438851069
1219,30,3,2.142857142857143,mse,2.6992183231302156
1220,30,3,2.2448979591836737,mse,5.786101525742781
1221,30,3,2.2448979591836737,mse,7.185686054062454
1222,30,3,2.2448979591836737,mse,4.760092633672172
1223,30,3,2.2448979591836737,mse,7.09473712141204
1224,30,3,2.2448979591836737,mse,3.129149407424926
1225,30,3,2.2448979591836737,mse,3.983700096294491
1226,30,3,2.2448979591836737,mse,3.079470984423309
1227,30,3,2.2448979591836737,mse,4.3536246591393
1228,30,3,2.2448979591836737,mse,2.924325812638111
1229,30,3,2.2448979591836737,mse,4.771412484014427
1230,30,3,2.3469387755102042,mse,4.871145055860917
1231,30,3,2.3469387755102042,mse,6.038774670266295
1232,30,3,2.3469387755102042,mse,5.278353267725944
1233,30,3,2.3469387755102042,mse,5.985448533095497
1234,30,3,2.3469387755102042,mse,4.019768592755433
1235,30,3,2.3469387755102042,mse,6.295151741174231
1236,30,3,2.3469387755102042,mse,5.494095885457479
1237,30,3,2.3469387755102042,mse,3.5906518728536128
1238,30,3,2.3469387755102042,mse,5.573288530638783
1239,30,3,2.3469387755102042,mse,4.601698993016181
1240,30,3,2.4489795918367347,mse,5.684656422821375
1241,30,3,2.4489795918367347,mse,6.722498392974681
1242,30,3,2.4489795918367347,mse,4.918464901134595
1243,30,3,2.4489795918367347,mse,6.511987587374779
1244,30,3,2.4489795918367347,mse,8.108784671022109
1245,30,3,2.4489795918367347,mse,7.73289125940959
1246,30,3,2.4489795918367347,mse,8.163232888032
1247,30,3,2.4489795918367347,mse,7.216645771236183
1248,30,3,2.4489795918367347,mse,4.024648650160544
1249,30,3,2.4489795918367347,mse,6.311078028887061
1250,30,3,2.5510204081632653,mse,7.651289384522033
1251,30,3,2.5510204081632653,mse,9.051435781127768
1252,30,3,2.5510204081632653,mse,6.46579618964663
1253,30,3,2.5510204081632653,mse,4.626985010459537
1254,30,3,2.5510204081632653,mse,5.522248857445884
1255,30,3,2.5510204081632653,mse,7.91046757793458
1256,30,3,2.5510204081632653,mse,6.281632532903727
1257,30,3,2.5510204081632653,mse,8.233398175505267
1258,30,3,2.5510204081632653,mse,6.27225143238418
1259,30,3,2.5510204081632653,mse,4.435519823578234
1260,30,3,2.6530612244897958,mse,4.81036745013186
1261,30,3,2.6530612244897958,mse,4.085634355023441
1262,30,3,2.6530612244897958,mse,5.241792187612813
1263,30,3,2.6530612244897958,mse,6.905351467791557
1264,30,3,2.6530612244897958,mse,6.524659950322827
1265,30,3,2.6530612244897958,mse,4.864300483628028
1266,30,3,2.6530612244897958,mse,9.218924477805635
1267,30,3,2.6530612244897958,mse,6.3330596220623026
1268,30,3,2.6530612244897958,mse,5.958285744583311
1269,30,3,2.6530612244897958,mse,3.977333952661802
1270,30,3,2.7551020408163267,mse,9.442992612061095
1271,30,3,2.7551020408163267,mse,8.01260158392466
1272,30,3,2.7551020408163267,mse,8.348374440578967
1273,30,3,2.7551020408163267,mse,8.280363522135566
1274,30,3,2.7551020408163267,mse,7.062484734898371
1275,30,3,2.7551020408163267,mse,5.152444301934091
1276,30,3,2.7551020408163267,mse,6.653772125521508
1277,30,3,2.7551020408163267,mse,9.56327303924657
1278,30,3,2.7551020408163267,mse,6.9277792292818114
1279,30,3,2.7551020408163267,mse,8.272330566966392
1280,30,3,2.857142857142857,mse,9.786114668348292
1281,30,3,2.857142857142857,mse,8.855963279576319
1282,30,3,2.857142857142857,mse,10.145122712978837
1283,30,3,2.857142857142857,mse,4.985386356576056
1284,30,3,2.857142857142857,mse,10.017550233191006
1285,30,3,2.857142857142857,mse,8.008833130750256
1286,30,3,2.857142857142857,mse,6.744083442441282
1287,30,3,2.857142857142857,mse,6.590426900467449
1288,30,3,2.857142857142857,mse,6.392730944857658
1289,30,3,2.857142857142857,mse,6.123952387477233
1290,30,3,2.9591836734693877,mse,7.403319270868128
1291,30,3,2.9591836734693877,mse,6.0358604065495305
1292,30,3,2.9591836734693877,mse,5.680516550371868
1293,30,3,2.9591836734693877,mse,12.913982152854665
1294,30,3,2.9591836734693877,mse,8.898782910657042
1295,30,3,2.9591836734693877,mse,5.364687206558491
1296,30,3,2.9591836734693877,mse,6.80784500167348
1297,30,3,2.9591836734693877,mse,10.401544057863248
1298,30,3,2.9591836734693877,mse,6.894363787186878
1299,30,3,2.9591836734693877,mse,8.07916604469558
1300,30,3,3.0612244897959187,mse,7.692691988982171
1301,30,3,3.0612244897959187,mse,7.861321946182835
1302,30,3,3.0612244897959187,mse,11.430375425327812
1303,30,3,3.0612244897959187,mse,8.472453240764015
1304,30,3,3.0612244897959187,mse,9.532847825836393
1305,30,3,3.0612244897959187,mse,8.455058180146429
1306,30,3,3.0612244897959187,mse,7.569827121931893
1307,30,3,3.0612244897959187,mse,9.275560957942453
1308,30,3,3.0612244897959187,mse,6.9778433154200235
1309,30,3,3.0612244897959187,mse,7.8176757100589676
1310,30,3,3.163265306122449,mse,4.832754702293836
1311,30,3,3.163265306122449,mse,8.792315802506257
1312,30,3,3.163265306122449,mse,10.948999157631132
1313,30,3,3.163265306122449,mse,7.978851906615322
1314,30,3,3.163265306122449,mse,9.95129126297037
1315,30,3,3.163265306122449,mse,8.817469262510626
1316,30,3,3.163265306122449,mse,10.9022905703063
1317,30,3,3.163265306122449,mse,9.070709415874042
1318,30,3,3.163265306122449,mse,8.62648252718282
1319,30,3,3.163265306122449,mse,7.996402664307316
1320,30,3,3.2653061224489797,mse,13.596191451716988
1321,30,3,3.2653061224489797,mse,13.209414613600021
1322,30,3,3.2653061224489797,mse,8.134821206142982
1323,30,3,3.2653061224489797,mse,8.881189907562867
1324,30,3,3.2653061224489797,mse,13.585999846898495
1325,30,3,3.2653061224489797,mse,17.511896356021385
1326,30,3,3.2653061224489797,mse,6.243357492054657
1327,30,3,3.2653061224489797,mse,9.701963746398711
1328,30,3,3.2653061224489797,mse,13.732301109124695
1329,30,3,3.2653061224489797,mse,12.212980498063386
1330,30,3,3.36734693877551,mse,12.331652767060543
1331,30,3,3.36734693877551,mse,7.806354914363322
1332,30,3,3.36734693877551,mse,10.405298398989476
1333,30,3,3.36734693877551,mse,11.083652911393138
1334,30,3,3.36734693877551,mse,13.337486722969734
1335,30,3,3.36734693877551,mse,11.543062577251781
1336,30,3,3.36734693877551,mse,6.54834515589319
1337,30,3,3.36734693877551,mse,8.555602571764299
1338,30,3,3.36734693877551,mse,13.17025094661545
1339,30,3,3.36734693877551,mse,15.971491159108954
1340,30,3,3.4693877551020407,mse,13.598326591881973
1341,30,3,3.4693877551020407,mse,15.421913943291303
1342,30,3,3.4693877551020407,mse,15.36213233912464
1343,30,3,3.4693877551020407,mse,12.924767725316302
1344,30,3,3.4693877551020407,mse,10.54187933707298
1345,30,3,3.4693877551020407,mse,7.292100554773437
1346,30,3,3.4693877551020407,mse,5.6468303869506435
1347,30,3,3.4693877551020407,mse,9.051542841512275
1348,30,3,3.4693877551020407,mse,6.951838265493103
1349,30,3,3.4693877551020407,mse,13.529768466584311
1350,30,3,3.5714285714285716,mse,10.271779982342816
1351,30,3,3.5714285714285716,mse,5.716726453219696
1352,30,3,3.5714285714285716,mse,17.06772896454356
1353,30,3,3.5714285714285716,mse,12.1596623073778
1354,30,3,3.5714285714285716,mse,16.584137727766237
1355,30,3,3.5714285714285716,mse,15.514370206216848
1356,30,3,3.5714285714285716,mse,12.021435771016337
1357,30,3,3.5714285714285716,mse,10.238291332243664
1358,30,3,3.5714285714285716,mse,21.4915126090865
1359,30,3,3.5714285714285716,mse,9.57289242372834
1360,30,3,3.673469387755102,mse,12.073076484613873
1361,30,3,3.673469387755102,mse,14.635972915442448
1362,30,3,3.673469387755102,mse,12.650572208401295
1363,30,3,3.673469387755102,mse,14.487837215518034
1364,30,3,3.673469387755102,mse,7.0815789663845345
1365,30,3,3.673469387755102,mse,7.6137423686379
1366,30,3,3.673469387755102,mse,7.1880989540381455
1367,30,3,3.673469387755102,mse,11.363074829981368
1368,30,3,3.673469387755102,mse,15.397175401044793
1369,30,3,3.673469387755102,mse,10.779349553553562
1370,30,3,3.7755102040816326,mse,11.757565390343892
1371,30,3,3.7755102040816326,mse,9.997412694497553
1372,30,3,3.7755102040816326,mse,15.174644930821463
1373,30,3,3.7755102040816326,mse,13.27624747553176
1374,30,3,3.7755102040816326,mse,12.964114768469084
1375,30,3,3.7755102040816326,mse,12.275308551119764
1376,30,3,3.7755102040816326,mse,12.339218743417373
1377,30,3,3.7755102040816326,mse,12.322176106182928
1378,30,3,3.7755102040816326,mse,15.14524156161522
1379,30,3,3.7755102040816326,mse,13.335425438371002
1380,30,3,3.8775510204081636,mse,12.87755791464821
1381,30,3,3.8775510204081636,mse,15.176486747628802
1382,30,3,3.8775510204081636,mse,9.06323903901715
1383,30,3,3.8775510204081636,mse,14.626651585246707
1384,30,3,3.8775510204081636,mse,21.87895469090038
1385,30,3,3.8775510204081636,mse,14.511693828832392
1386,30,3,3.8775510204081636,mse,15.093041216089295
1387,30,3,3.8775510204081636,mse,10.04152691905404
1388,30,3,3.8775510204081636,mse,11.204335423053987
1389,30,3,3.8775510204081636,mse,10.367514508794546
1390,30,3,3.979591836734694,mse,14.533232536227063
1391,30,3,3.979591836734694,mse,17.594827613837285
1392,30,3,3.979591836734694,mse,14.673696602571749
1393,30,3,3.979591836734694,mse,17.73762715796585
1394,30,3,3.979591836734694,mse,17.10305782297774
1395,30,3,3.979591836734694,mse,21.268020799610202
1396,30,3,3.979591836734694,mse,17.58172670759944
1397,30,3,3.979591836734694,mse,13.124822949489426
1398,30,3,3.979591836734694,mse,11.003602444246082
1399,30,3,3.979591836734694,mse,10.388643309216551
1400,30,3,4.081632653061225,mse,17.187582101480643
1401,30,3,4.081632653061225,mse,13.21444929936696
1402,30,3,4.081632653061225,mse,12.998231659787525
1403,30,3,4.081632653061225,mse,14.378636345328763
1404,30,3,4.081632653061225,mse,18.324592371940486
1405,30,3,4.081632653061225,mse,24.364426445431516
1406,30,3,4.081632653061225,mse,15.839394407316439
1407,30,3,4.081632653061225,mse,14.148329249094967
1408,30,3,4.081632653061225,mse,14.173570898977907
1409,30,3,4.081632653061225,mse,9.699408353147218
1410,30,3,4.183673469387755,mse,11.798862291827172
1411,30,3,4.183673469387755,mse,14.645055822714292
1412,30,3,4.183673469387755,mse,15.47617842732319
1413,30,3,4.183673469387755,mse,16.87039244916279
1414,30,3,4.183673469387755,mse,11.968589448947208
1415,30,3,4.183673469387755,mse,10.652374970559254
1416,30,3,4.183673469387755,mse,18.149613740979127
1417,30,3,4.183673469387755,mse,19.104683609956908
1418,30,3,4.183673469387755,mse,24.69810749761402
1419,30,3,4.183673469387755,mse,19.760247453731836
1420,30,3,4.285714285714286,mse,5.675226564594605
1421,30,3,4.285714285714286,mse,12.753517659899703
1422,30,3,4.285714285714286,mse,12.315599308861854
1423,30,3,4.285714285714286,mse,16.000994003579954
1424,30,3,4.285714285714286,mse,14.998184067210332
1425,30,3,4.285714285714286,mse,20.392415870084868
1426,30,3,4.285714285714286,mse,13.355528763155656
1427,30,3,4.285714285714286,mse,17.826033289318374
1428,30,3,4.285714285714286,mse,18.925241883623073
1429,30,3,4.285714285714286,mse,20.702804191023912
1430,30,3,4.387755102040816,mse,13.257967002979846
1431,30,3,4.387755102040816,mse,18.96579836103005
1432,30,3,4.387755102040816,mse,15.183939438625993
1433,30,3,4.387755102040816,mse,16.704970923242353
1434,30,3,4.387755102040816,mse,17.428793598102153
1435,30,3,4.387755102040816,mse,12.943994712479595
1436,30,3,4.387755102040816,mse,10.085031606734606
1437,30,3,4.387755102040816,mse,22.047795276713625
1438,30,3,4.387755102040816,mse,13.111383097801955
1439,30,3,4.387755102040816,mse,28.330896253327584
1440,30,3,4.4897959183673475,mse,13.146973772205797
1441,30,3,4.4897959183673475,mse,24.567268283203575
1442,30,3,4.4897959183673475,mse,14.450061224399159
1443,30,3,4.4897959183673475,mse,13.90064950846258
1444,30,3,4.4897959183673475,mse,16.3545268991537
1445,30,3,4.4897959183673475,mse,22.558155722499002
1446,30,3,4.4897959183673475,mse,29.302990249777515
1447,30,3,4.4897959183673475,mse,11.586319178213639
1448,30,3,4.4897959183673475,mse,12.664905149026096
1449,30,3,4.4897959183673475,mse,9.36018461751272
1450,30,3,4.591836734693878,mse,20.95590646649355
1451,30,3,4.591836734693878,mse,23.589386864284347
1452,30,3,4.591836734693878,mse,17.637409046427948
1453,30,3,4.591836734693878,mse,28.290344275033927
1454,30,3,4.591836734693878,mse,12.868433628468773
1455,30,3,4.591836734693878,mse,24.93273687801302
1456,30,3,4.591836734693878,mse,20.856239471234964
1457,30,3,4.591836734693878,mse,11.61493855866209
1458,30,3,4.591836734693878,mse,16.8261279712499
1459,30,3,4.591836734693878,mse,14.696513653739355
1460,30,3,4.6938775510204085,mse,17.12695709896985
1461,30,3,4.6938775510204085,mse,14.112029240539153
1462,30,3,4.6938775510204085,mse,15.859463386873953
1463,30,3,4.6938775510204085,mse,32.17097971762923
1464,30,3,4.6938775510204085,mse,19.154864080897788
1465,30,3,4.6938775510204085,mse,14.754186167180883
1466,30,3,4.6938775510204085,mse,17.665769490447094
1467,30,3,4.6938775510204085,mse,22.91146037569082
1468,30,3,4.6938775510204085,mse,27.159830415829582
1469,30,3,4.6938775510204085,mse,15.95358467672334
1470,30,3,4.795918367346939,mse,15.132983932140847
1471,30,3,4.795918367346939,mse,17.662465776764325
1472,30,3,4.795918367346939,mse,15.681009381753318
1473,30,3,4.795918367346939,mse,27.67390592008045
1474,30,3,4.795918367346939,mse,31.12230811751856
1475,30,3,4.795918367346939,mse,27.04825118299086
1476,30,3,4.795918367346939,mse,15.965982561587067
1477,30,3,4.795918367346939,mse,19.172202212556513
1478,30,3,4.795918367346939,mse,38.37074171760897
1479,30,3,4.795918367346939,mse,26.026715694411603
1480,30,3,4.8979591836734695,mse,20.896958350501343
1481,30,3,4.8979591836734695,mse,24.625140838887077
1482,30,3,4.8979591836734695,mse,24.24087735382869
1483,30,3,4.8979591836734695,mse,23.294269791322826
1484,30,3,4.8979591836734695,mse,37.09895505966478
1485,30,3,4.8979591836734695,mse,13.373488172166306
1486,30,3,4.8979591836734695,mse,21.421539798301925
1487,30,3,4.8979591836734695,mse,20.689530549854563
1488,30,3,4.8979591836734695,mse,22.13319758854211
1489,30,3,4.8979591836734695,mse,16.161599959760498
1490,30,3,5.0,mse,25.190472624747354
1491,30,3,5.0,mse,29.34509888574407
1492,30,3,5.0,mse,20.081497521905472
1493,30,3,5.0,mse,24.157174452940485
1494,30,3,5.0,mse,16.4525471759351
1495,30,3,5.0,mse,13.902764084244632
1496,30,3,5.0,mse,31.406091469180886
1497,30,3,5.0,mse,18.923930622875385
1498,30,3,5.0,mse,30.98541650852288
1499,30,3,5.0,mse,25.983142554517467
1500,30,30,0.0,mse,8.003412420769331
1501,30,30,0.0,mse,7.847236553534859
1502,30,30,0.0,mse,9.720773445223074
1503,30,30,0.0,mse,9.113741462882846
1504,30,30,0.0,mse,9.048175909492864
1505,30,30,0.0,mse,8.79329893529765
1506,30,30,0.0,mse,8.087252640026875
1507,30,30,0.0,mse,8.588784976581785
1508,30,30,0.0,mse,8.048952543285875
1509,30,30,0.0,mse,8.739162172683866
1510,30,30,0.10204081632653061,mse,9.217958663684701
1511,30,30,0.10204081632653061,mse,7.701220606150929
1512,30,30,0.10204081632653061,mse,8.438490192285474
1513,30,30,0.10204081632653061,mse,7.778843599862378
1514,30,30,0.10204081632653061,mse,7.845510489128722
1515,30,30,0.10204081632653061,mse,8.04760172738253
1516,30,30,0.10204081632653061,mse,9.052170211099506
1517,30,30,0.10204081632653061,mse,7.95158639725749
1518,30,30,0.10204081632653061,mse,8.269086409764157
1519,30,30,0.10204081632653061,mse,7.9340603746380145
1520,30,30,0.20408163265306123,mse,7.786127199927775
1521,30,30,0.20408163265306123,mse,10.007364125306674
1522,30,30,0.20408163265306123,mse,8.554671608771331
1523,30,30,0.20408163265306123,mse,10.758651255571369
1524,30,30,0.20408163265306123,mse,8.631736354784959
1525,30,30,0.20408163265306123,mse,9.3356505141881
1526,30,30,0.20408163265306123,mse,8.843814774493671
1527,30,30,0.20408163265306123,mse,8.49396252940353
1528,30,30,0.20408163265306123,mse,8.707403028295648
1529,30,30,0.20408163265306123,mse,8.842042150543167
1530,30,30,0.30612244897959184,mse,9.133235410989071
1531,30,30,0.30612244897959184,mse,9.502578261461103
1532,30,30,0.30612244897959184,mse,9.223260166286076
1533,30,30,0.30612244897959184,mse,7.922230922981943
1534,30,30,0.30612244897959184,mse,7.8634521058701745
1535,30,30,0.30612244897959184,mse,8.613062529463056
1536,30,30,0.30612244897959184,mse,8.882743284390342
1537,30,30,0.30612244897959184,mse,7.884773552246056
1538,30,30,0.30612244897959184,mse,9.803188921954042
1539,30,30,0.30612244897959184,mse,8.38336226032779
1540,30,30,0.40816326530612246,mse,9.792632885832726
1541,30,30,0.40816326530612246,mse,9.676912646428978
1542,30,30,0.40816326530612246,mse,9.613087072430718
1543,30,30,0.40816326530612246,mse,10.57006271340479
1544,30,30,0.40816326530612246,mse,9.740786134440238
1545,30,30,0.40816326530612246,mse,9.53925756445236
1546,30,30,0.40816326530612246,mse,9.498623839259276
1547,30,30,0.40816326530612246,mse,10.270290771196263
1548,30,30,0.40816326530612246,mse,9.37722291971366
1549,30,30,0.40816326530612246,mse,9.008214339671447
1550,30,30,0.5102040816326531,mse,9.369833645176499
1551,30,30,0.5102040816326531,mse,9.437616544674674
1552,30,30,0.5102040816326531,mse,10.308938041113018
1553,30,30,0.5102040816326531,mse,11.871063675720189
1554,30,30,0.5102040816326531,mse,9.746362460614646
1555,30,30,0.5102040816326531,mse,12.351925019766608
1556,30,30,0.5102040816326531,mse,10.65491662382269
1557,30,30,0.5102040816326531,mse,9.60821025185807
1558,30,30,0.5102040816326531,mse,11.388606897016935
1559,30,30,0.5102040816326531,mse,9.528416542978233
1560,30,30,0.6122448979591837,mse,11.76692052214528
1561,30,30,0.6122448979591837,mse,13.42353071303557
1562,30,30,0.6122448979591837,mse,13.111670912994184
1563,30,30,0.6122448979591837,mse,10.562487096626013
1564,30,30,0.6122448979591837,mse,12.201546152428763
1565,30,30,0.6122448979591837,mse,10.876183994375243
1566,30,30,0.6122448979591837,mse,12.421844604686292
1567,30,30,0.6122448979591837,mse,12.223251456463725
1568,30,30,0.6122448979591837,mse,11.259183452373291
1569,30,30,0.6122448979591837,mse,9.882348026707596
1570,30,30,0.7142857142857143,mse,11.858910098124333
1571,30,30,0.7142857142857143,mse,13.942011788687218
1572,30,30,0.7142857142857143,mse,12.649542083325855
1573,30,30,0.7142857142857143,mse,14.664786770750151
1574,30,30,0.7142857142857143,mse,10.933643838744661
1575,30,30,0.7142857142857143,mse,11.532842027681365
1576,30,30,0.7142857142857143,mse,12.76186250207591
1577,30,30,0.7142857142857143,mse,14.349946906511482
1578,30,30,0.7142857142857143,mse,13.650424460983158
1579,30,30,0.7142857142857143,mse,13.090104644906253
1580,30,30,0.8163265306122449,mse,10.925373074714008
1581,30,30,0.8163265306122449,mse,14.203634210352215
1582,30,30,0.8163265306122449,mse,14.073504868382065
1583,30,30,0.8163265306122449,mse,14.093086484779837
1584,30,30,0.8163265306122449,mse,12.255812862353293
1585,30,30,0.8163265306122449,mse,13.428315409786242
