,n_samples,n_dim,split,mse
813,75,7,axis,2.9274276870682563
814,75,7,axis,3.690536094642912
815,75,7,axis,3.275413411578121
816,75,7,axis,4.289749457001693
817,75,7,axis,3.8094076023605568
818,75,7,axis,3.0738185645222775
819,75,7,axis,4.098989897602556
820,75,8,axis,3.9022364416702793
821,75,8,axis,3.3934514946715373
822,75,8,axis,4.566826301390615
823,75,8,axis,5.010263961594097
824,75,8,axis,3.576626870887811
825,75,8,axis,3.7015380784935092
826,75,8,axis,3.723261047256571
827,75,8,axis,3.7846620862766196
828,75,8,axis,3.784311745895202
829,75,8,axis,3.548537975891273
830,75,9,axis,4.5340090704246405
831,75,9,axis,5.174143627753533
832,75,9,axis,4.718910240022777
833,75,9,axis,5.0538072099254965
834,75,9,axis,4.342492902064374
835,75,9,axis,5.095398832058968
836,75,9,axis,4.743721807302173
837,75,9,axis,3.9767432941424334
838,75,9,axis,3.722033861657884
839,75,9,axis,4.626245735516165
840,75,10,axis,4.498831609009518
841,75,10,axis,4.679055043911793
842,75,10,axis,4.926912547715092
843,75,10,axis,4.481266919206387
844,75,10,axis,5.37143705886385
845,75,10,axis,4.937335108706093
846,75,10,axis,5.747260612601751
847,75,10,axis,4.801952589417626
848,75,10,axis,4.252451925191474
849,75,10,axis,5.283833714773025
850,75,11,axis,7.287558601318315
851,75,11,axis,4.855266744682341
852,75,11,axis,4.625352316010417
853,75,11,axis,5.883401522547795
854,75,11,axis,5.440626374788596
855,75,11,axis,5.894012518125511
856,75,11,axis,4.937745738527463
857,75,11,axis,5.74818013933792
858,75,11,axis,6.217164877669254
859,75,11,axis,5.908731296110887
860,75,12,axis,6.422508598313677
861,75,12,axis,6.7008123056776885
862,75,12,axis,5.846681621586642
863,75,12,axis,6.413973422789863
864,75,12,axis,6.092620634709672
865,75,12,axis,5.191778152135845
866,75,12,axis,6.892010181369219
867,75,12,axis,6.234726993337558
868,75,12,axis,6.598418882040351
869,75,12,axis,6.894809960427098
870,75,13,axis,6.371185822762195
871,75,13,axis,6.346995144642094
872,75,13,axis,6.473380501835729
873,75,13,axis,6.54672107010843
874,75,13,axis,5.240904183865658
875,75,13,axis,6.439875005662804
876,75,13,axis,7.180351377323973
877,75,13,axis,5.708885303033169
878,75,13,axis,6.587419549034119
879,75,13,axis,5.663537260405543
880,75,14,axis,6.2974412962327415
881,75,14,axis,7.218220670604056
882,75,14,axis,6.795323097349578
883,75,14,axis,5.845052154382562
884,75,14,axis,7.198118378512143
885,75,14,axis,8.383630167339806
886,75,14,axis,6.013284698753685
887,75,14,axis,6.082654811034124
888,75,14,axis,6.9057016391153505
889,75,14,axis,6.936363745764163
890,75,15,axis,8.134721438236944
891,75,15,axis,6.828818893967219
892,75,15,axis,7.485495554301489
893,75,15,axis,6.5788620159080775
894,75,15,axis,7.168596075815076
895,75,15,axis,6.302077198304716
896,75,15,axis,8.120741001447998
897,75,15,axis,7.722341018539061
898,75,15,axis,6.5330313471804375
899,75,15,axis,8.83323006966863
900,75,16,axis,8.258325939752558
901,75,16,axis,7.262101251301118
902,75,16,axis,8.590756696530889
903,75,16,axis,8.303047384698624
904,75,16,axis,8.632629404104119
905,75,16,axis,8.186599473510917
906,75,16,axis,8.768565225066611
907,75,16,axis,9.181487207397769
908,75,16,axis,8.352517040555906
909,75,16,axis,7.865216295262438
910,75,17,axis,7.938678247025324
911,75,17,axis,8.883144293622996
912,75,17,axis,8.891040240076132
913,75,17,axis,7.921829078626137
914,75,17,axis,8.088388993141981
915,75,17,axis,8.456932825605902
916,75,17,axis,8.273394488159271
917,75,17,axis,8.735496349348994
918,75,17,axis,7.27272178913461
919,75,17,axis,7.839137631814441
920,75,18,axis,6.8949924416330415
921,75,18,axis,10.589225450757201
922,75,18,axis,9.208821536340885
923,75,18,axis,9.88859985350427
924,75,18,axis,8.553397687401407
925,75,18,axis,9.507393919557336
926,75,18,axis,8.6061404623419
927,75,18,axis,8.80624927686817
928,75,18,axis,9.50492033524088
929,75,18,axis,10.06165920889011
930,75,19,axis,10.070288190529105
931,75,19,axis,10.151337151088113
932,75,19,axis,9.100063312192013
933,75,19,axis,10.292585208860684
934,75,19,axis,9.364927511969798
935,75,19,axis,8.351435715806744
936,75,19,axis,8.401651585369192
937,75,19,axis,9.339708655446323
938,75,19,axis,10.34455556469511
939,75,19,axis,10.028255349553898
940,75,20,axis,9.807334599596121
941,75,20,axis,9.99161060168743
942,75,20,axis,10.221148749547032
943,75,20,axis,9.058324603336796
944,75,20,axis,10.0180163825932
945,75,20,axis,9.82392380046526
946,75,20,axis,9.57447493398771
947,75,20,axis,10.493046148905748
948,75,20,axis,10.803062426527964
949,75,20,axis,9.624166906972787
950,75,21,axis,9.339533835235699
951,75,21,axis,10.683159857019243
952,75,21,axis,9.62893538394524
953,75,21,axis,11.727708542430111
954,75,21,axis,10.389924896765576
955,75,21,axis,10.78406828300094
956,75,21,axis,11.390008957942825
957,75,21,axis,10.425500482641752
958,75,21,axis,11.07307663974191
959,75,21,axis,10.733917464684174
960,75,22,axis,11.102296666274205
961,75,22,axis,12.422973167963956
962,75,22,axis,10.597498242786731
963,75,22,axis,10.975853489072072
964,75,22,axis,10.812156693705772
965,75,22,axis,11.755713895569128
966,75,22,axis,12.574037710614691
967,75,22,axis,11.435843341342386
968,75,22,axis,12.4095022888195
969,75,22,axis,9.610906241834094
970,75,23,axis,10.964259647515982
971,75,23,axis,11.76363845644973
972,75,23,axis,11.59264536023691
973,75,23,axis,10.939773626102832
974,75,23,axis,12.524817158680644
975,75,23,axis,11.142999016406087
976,75,23,axis,13.067357632325912
977,75,23,axis,10.978650117802202
978,75,23,axis,12.173552869695015
979,75,23,axis,12.308735891528164
980,75,24,axis,11.26001929657448
981,75,24,axis,12.537590793125887
982,75,24,axis,12.67431069204688
983,75,24,axis,10.933662756456892
984,75,24,axis,11.704693196515983
985,75,24,axis,11.30979992048663
986,75,24,axis,11.994881073676016
987,75,24,axis,13.151294911098418
988,75,24,axis,12.996338739659018
989,75,24,axis,12.828469398944385
990,75,25,axis,12.729061940016804
991,75,25,axis,13.423722513664208
992,75,25,axis,12.794215116538426
993,75,25,axis,12.660119476264924
994,75,25,axis,13.218145102815651
995,75,25,axis,12.238699863928074
996,75,25,axis,13.88112859623363
997,75,25,axis,12.508935152881882
998,75,25,axis,13.658398855129414
999,75,25,axis,12.032847038962757
1000,75,26,axis,12.875536813161917
1001,75,26,axis,12.58798774984902
1002,75,26,axis,13.52216112166795
1003,75,26,axis,13.450250833494625
1004,75,26,axis,13.318828700421987
1005,75,26,axis,13.290968978306479
1006,75,26,axis,13.023909219144098
1007,75,26,axis,13.671269141202556
1008,75,26,axis,14.003416680165246
1009,75,26,axis,14.794317606043581
1010,75,27,axis,13.770596338656865
1011,75,27,axis,12.080163223897253
1012,75,27,axis,13.297927567293058
1013,75,27,axis,13.493089460440745
1014,75,27,axis,15.191195261808474
1015,75,27,axis,12.721135175517803
1016,75,27,axis,15.035967531167286
1017,75,27,axis,13.302398072400774
1018,75,27,axis,14.409680394237103
1019,75,27,axis,13.167978082950757
1020,75,28,axis,14.17845022020068
1021,75,28,axis,14.088405215600455
1022,75,28,axis,15.666981918522275
1023,75,28,axis,14.328782868612594
1024,75,28,axis,14.214937379336273
1025,75,28,axis,13.255718698043873
1026,75,28,axis,14.497089765126221
1027,75,28,axis,16.384844734022185
1028,75,28,axis,13.722188865746705
1029,75,28,axis,13.049038213826956
1030,75,29,axis,15.047609509644031
1031,75,29,axis,15.122409037973979
1032,75,29,axis,15.35788019703789
1033,75,29,axis,13.67889500246701
1034,75,29,axis,17.498399828090754
1035,75,29,axis,13.961982048250754
1036,75,29,axis,14.800174562753016
1037,75,29,axis,14.893715150096826
1038,75,29,axis,15.296340464196346
1039,75,29,axis,13.332208927942613
1040,75,30,axis,14.213325993062256
1041,75,30,axis,15.839253112622403
1042,75,30,axis,15.46768022440695
1043,75,30,axis,14.902958651898897
1044,75,30,axis,15.652521757670117
1045,75,30,axis,14.641322018775476
1046,75,30,axis,15.304843691922697
1047,75,30,axis,16.429374821906897
1048,75,30,axis,15.314734938153551
1049,75,30,axis,16.634078104200213
1050,75,31,axis,16.889488552258413
1051,75,31,axis,15.16454706586557
1052,75,31,axis,16.659872811035246
1053,75,31,axis,15.335193175788806
1054,75,31,axis,16.424611043481413
1055,75,31,axis,15.6488522654672
1056,75,31,axis,16.86621179529553
1057,75,31,axis,17.543251274282166
1058,75,31,axis,15.8369135662597
1059,75,31,axis,13.9460787006492
1060,75,32,axis,16.37380269488251
1061,75,32,axis,16.502373054903735
1062,75,32,axis,16.77669002769682
1063,75,32,axis,16.284207298935826
1064,75,32,axis,14.821018128376084
1065,75,32,axis,17.103863089599873
1066,75,32,axis,15.861957425337714
1067,75,32,axis,15.571115296377435
1068,75,32,axis,17.353178784514178
1069,75,32,axis,15.366287170579396
1070,75,33,axis,16.169546396438456
1071,75,33,axis,14.334737098756984
1072,75,33,axis,16.244128528735164
1073,75,33,axis,18.536922746044876
1074,75,33,axis,16.81940423380988
1075,75,33,axis,18.348472520156694
1076,75,33,axis,17.40240134728685
1077,75,33,axis,16.499623577735452
1078,75,33,axis,16.742763621908733
1079,75,33,axis,17.348505701705573
1080,75,34,axis,17.851392770908237
1081,75,34,axis,16.780817429016242
1082,75,34,axis,17.711923910329475
1083,75,34,axis,17.842475815442782
1084,75,34,axis,17.298557505256863
1085,75,34,axis,18.58211023459836
1086,75,34,axis,17.69815165873546
1087,75,34,axis,18.915091026598997
1088,75,34,axis,15.956709317250674
1089,75,34,axis,17.05672158039855
1090,75,35,axis,16.736714472805065
1091,75,35,axis,16.276260858492417
1092,75,35,axis,18.36972505062126
1093,75,35,axis,19.122276760421855
1094,75,35,axis,16.94270299504202
1095,75,35,axis,17.038607402466695
1096,75,35,axis,19.033378085744094
1097,75,35,axis,20.230955669176744
1098,75,35,axis,17.26568413614608
1099,75,35,axis,19.038994379370923
1100,75,36,axis,20.211054200485297
1101,75,36,axis,18.338288003155967
1102,75,36,axis,18.909871393677133
1103,75,36,axis,17.94739511686327
1104,75,36,axis,16.028850676778212
1105,75,36,axis,17.11212382080507
1106,75,36,axis,18.144959658835795
1107,75,36,axis,18.98357835151941
1108,75,36,axis,19.43595902078678
1109,75,36,axis,17.38225849496215
1110,75,37,axis,19.01836678139713
1111,75,37,axis,19.72850868970479
1112,75,37,axis,20.073912031949234
1113,75,37,axis,18.69708833093999
1114,75,37,axis,19.281584869466617
1115,75,37,axis,19.429417254816453
1116,75,37,axis,20.10857710437386
1117,75,37,axis,18.045448709363836
1118,75,37,axis,17.947904388415367
1119,75,37,axis,19.909109794639615
1120,75,38,axis,18.84222524883128
1121,75,38,axis,21.11352304621156
1122,75,38,axis,19.050692843633083
1123,75,38,axis,20.13715777985959
1124,75,38,axis,18.711444373943667
1125,75,38,axis,18.09291500288683
1126,75,38,axis,19.273601632373666
1127,75,38,axis,18.1383119961986
1128,75,38,axis,20.409334978831232
1129,75,38,axis,18.338821434729304
1130,75,39,axis,22.348769790984218
1131,75,39,axis,22.24140533106733
1132,75,39,axis,19.608167465391837
1133,75,39,axis,19.931555114555156
1134,75,39,axis,19.556162013528194
1135,75,39,axis,21.46902982946175
1136,75,39,axis,20.098775724758287
1137,75,39,axis,21.2440403642172
1138,75,39,axis,21.405495179420925
1139,75,39,axis,20.213216335383088
1140,75,2,oblique,1.1793292624763103
1141,75,2,oblique,1.1041186900307534
1142,75,2,oblique,0.5758408362903257
1143,75,2,oblique,0.7846536704525042
1144,75,2,oblique,0.7557221971490693
1145,75,2,oblique,0.7734073929181727
1146,75,2,oblique,0.8345023888289643
1147,75,2,oblique,0.7035128761695559
1148,75,2,oblique,0.9399592256964974
1149,75,2,oblique,1.0195020688201188
1150,75,3,oblique,1.5209443064775523
1151,75,3,oblique,1.6038157705950757
1152,75,3,oblique,1.0571983481663934
1153,75,3,oblique,1.3928663136790926
1154,75,3,oblique,1.2741199740054898
1155,75,3,oblique,1.0584777516818182
1156,75,3,oblique,1.5802807622003088
1157,75,3,oblique,1.4588244957988714
1158,75,3,oblique,1.798725134389183
1159,75,3,oblique,1.2851657425301368
1160,75,4,oblique,2.69053068909112
1161,75,4,oblique,2.0414249550038654
1162,75,4,oblique,1.4704420264325508
1163,75,4,oblique,1.9719913459772491
1164,75,4,oblique,1.2649751017637112
1165,75,4,oblique,2.1585432480611018
1166,75,4,oblique,1.910929734384382
1167,75,4,oblique,1.9012998401518268
1168,75,4,oblique,1.3379719525522307
1169,75,4,oblique,1.979475543879399
1170,75,5,oblique,2.0150085113816476
1171,75,5,oblique,2.516303017319668
1172,75,5,oblique,2.235340626113375
1173,75,5,oblique,2.683522913286374
1174,75,5,oblique,2.230308731689566
1175,75,5,oblique,2.525040173372953
1176,75,5,oblique,3.058109925091438
1177,75,5,oblique,2.2453346830905563
1178,75,5,oblique,2.731678938581235
1179,75,5,oblique,2.255746683619876
1180,75,6,oblique,2.6031398977231484
1181,75,6,oblique,3.4822919497594746
1182,75,6,oblique,2.694963052512145
1183,75,6,oblique,2.9133160356250922
1184,75,6,oblique,2.680105835586002
1185,75,6,oblique,2.37375673816789
1186,75,6,oblique,3.940404486170222
1187,75,6,oblique,3.4954432274272267
1188,75,6,oblique,3.49307381023809
1189,75,6,oblique,2.607744079418829
1190,75,7,oblique,4.065951926912336
1191,75,7,oblique,4.501838586207196
1192,75,7,oblique,3.1211301901218436
1193,75,7,oblique,2.917436763110685
1194,75,7,oblique,3.705020015500956
1195,75,7,oblique,3.288008469676322
1196,75,7,oblique,4.298159738922672
1197,75,7,oblique,3.815079967738442
1198,75,7,oblique,3.060619972970261
1199,75,7,oblique,4.076423797748528
1200,75,8,oblique,3.9199096303432475
1201,75,8,oblique,3.4046608397669775
1202,75,8,oblique,4.551277352382722
1203,75,8,oblique,5.0106842293570955
1204,75,8,oblique,3.56009816597267
1205,75,8,oblique,3.6957115729644565
1206,75,8,oblique,3.727777253992336
1207,75,8,oblique,3.786497644592492
1208,75,8,oblique,3.7822853973394635
1209,75,8,oblique,3.5451504262379374
1210,75,9,oblique,4.582538216664259
1211,75,9,oblique,5.1549032457884545
1212,75,9,oblique,4.753871618635672
1213,75,9,oblique,5.06700267116187
1214,75,9,oblique,4.360117808983168
1215,75,9,oblique,5.102098362677044
1216,75,9,oblique,4.779279521320427
1217,75,9,oblique,3.966340521367058
1218,75,9,oblique,3.7265567398323074
1219,75,9,oblique,4.611589247260824
1220,75,10,oblique,4.527634794407028
1221,75,10,oblique,4.6827866285644975
1222,75,10,oblique,4.9454854431893365
1223,75,10,oblique,4.489090443577798
1224,75,10,oblique,5.380339354031054
1225,75,10,oblique,4.932277030693659
1226,75,10,oblique,5.736975925720316
1227,75,10,oblique,4.802460746005024
1228,75,10,oblique,4.270087344861871
1229,75,10,oblique,5.292589061983905
1230,75,11,oblique,7.335060107197381
1231,75,11,oblique,4.8470092626737
1232,75,11,oblique,4.629843031109776
1233,75,11,oblique,5.869844747027966
1234,75,11,oblique,5.455868122224499
1235,75,11,oblique,5.903500217736898
1236,75,11,oblique,4.942493448315715
1237,75,11,oblique,5.73885844296041
1238,75,11,oblique,6.2357502035938115
1239,75,11,oblique,5.921251880070883
1240,75,12,oblique,6.4119490307397164
1241,75,12,oblique,6.678813181959546
1242,75,12,oblique,5.86158422506999
1243,75,12,oblique,6.427754477725421
1244,75,12,oblique,6.063391918589114
1245,75,12,oblique,5.199381704466224
1246,75,12,oblique,6.840516117088449
1247,75,12,oblique,6.242682659898302
1248,75,12,oblique,6.624190712894541
1249,75,12,oblique,6.8907209059660754
1250,75,13,oblique,6.403998936622458
1251,75,13,oblique,6.36354560981981
1252,75,13,oblique,6.463938524314634
1253,75,13,oblique,6.57563467874874
1254,75,13,oblique,5.246520815605888
1255,75,13,oblique,6.4338336694051845
1256,75,13,oblique,7.190673134334265
1257,75,13,oblique,5.705399788460759
1258,75,13,oblique,6.601885317349292
1259,75,13,oblique,5.651033719469625
1260,75,14,oblique,6.3023700464618
1261,75,14,oblique,7.20280098062292
1262,75,14,oblique,6.802598373231392
1263,75,14,oblique,5.848211390606299
1264,75,14,oblique,7.192078567247664
1265,75,14,oblique,8.392318649557353
1266,75,14,oblique,5.990497756705654
1267,75,14,oblique,6.087745057086705
1268,75,14,oblique,6.918426475039168
1269,75,14,oblique,6.910570840972229
1270,75,15,oblique,8.129892991115817
1271,75,15,oblique,6.832670162151009
1272,75,15,oblique,7.461565584526028
1273,75,15,oblique,6.591375045193592
1274,75,15,oblique,7.14976939992782
1275,75,15,oblique,6.31824381215093
1276,75,15,oblique,8.117303805310966
1277,75,15,oblique,7.737485861805197
1278,75,15,oblique,6.536504463822896
1279,75,15,oblique,8.799553735302887
1280,75,16,oblique,8.24491387653525
1281,75,16,oblique,7.268750097531315
1282,75,16,oblique,8.60345684710083
1283,75,16,oblique,8.289768624664013
1284,75,16,oblique,8.609927333401325
1285,75,16,oblique,8.193943430441886
1286,75,16,oblique,8.748040808634212
1287,75,16,oblique,9.206912426177226
1288,75,16,oblique,8.338236029857644
1289,75,16,oblique,7.8953768466951155
1290,75,17,oblique,7.911767798646196
1291,75,17,oblique,8.899987688824774
1292,75,17,oblique,8.905064495277703
1293,75,17,oblique,7.937912246861935
1294,75,17,oblique,8.066474723339837
1295,75,17,oblique,8.456571244459296
1296,75,17,oblique,8.245587961300041
1297,75,17,oblique,8.708273442440996
1298,75,17,oblique,7.287718240087034
1299,75,17,oblique,7.8348560503338405
1300,75,18,oblique,6.889665733534948
1301,75,18,oblique,10.612409830194801
1302,75,18,oblique,9.20606969461821
1303,75,18,oblique,9.896014151330196
1304,75,18,oblique,8.52049972612003
1305,75,18,oblique,9.52459049336239
1306,75,18,oblique,8.61523031285143
1307,75,18,oblique,8.825193853168615
1308,75,18,oblique,9.514643886055095
1309,75,18,oblique,10.055565711393546
1310,75,19,oblique,10.052967522236383
1311,75,19,oblique,10.14628727962827
1312,75,19,oblique,9.121864774239224
1313,75,19,oblique,10.294289297376803
1314,75,19,oblique,9.358735849481427
1315,75,19,oblique,8.36177466814098
1316,75,19,oblique,8.406699440821015
1317,75,19,oblique,9.372286416620858
1318,75,19,oblique,10.37863324153305
1319,75,19,oblique,10.015424262917588
1320,75,20,oblique,9.815205509264878
1321,75,20,oblique,9.966957504838966
1322,75,20,oblique,10.220452824718043
1323,75,20,oblique,9.045214672492715
1324,75,20,oblique,9.993875413914036
1325,75,20,oblique,9.855883437084895
1326,75,20,oblique,9.602053509867867
1327,75,20,oblique,10.51388143331279
1328,75,20,oblique,10.809553596074284
1329,75,20,oblique,9.598435284340557
1330,75,21,oblique,9.325125203996395
1331,75,21,oblique,10.668218517049466
1332,75,21,oblique,9.633496746166475
1333,75,21,oblique,11.739881179520848
1334,75,21,oblique,10.358039494261865
1335,75,21,oblique,10.788775610260013
1336,75,21,oblique,11.392132648700906
1337,75,21,oblique,10.447321314353408
1338,75,21,oblique,11.08368263986758
1339,75,21,oblique,10.713875826719631
1340,75,22,oblique,11.066907040601508
1341,75,22,oblique,12.4470011908624
1342,75,22,oblique,10.58006518023723
1343,75,22,oblique,10.983443901061259
1344,75,22,oblique,10.822784981686207
1345,75,22,oblique,11.751859377939837
1346,75,22,oblique,12.572247276209444
1347,75,22,oblique,11.404698087840211
1348,75,22,oblique,12.409231760762943
1349,75,22,oblique,9.611431050105866
1350,75,23,oblique,10.945393596561514
1351,75,23,oblique,11.75669038143356
1352,75,23,oblique,11.56895861377945
1353,75,23,oblique,10.964657531451294
1354,75,23,oblique,12.495544803530663
1355,75,23,oblique,11.117203942105434
1356,75,23,oblique,13.127380321997986
1357,75,23,oblique,10.958321099379038
1358,75,23,oblique,12.187217227297781
1359,75,23,oblique,12.297564149953075
1360,75,24,oblique,11.268371079740616
1361,75,24,oblique,12.51024910071058
1362,75,24,oblique,12.659727734248307
1363,75,24,oblique,10.970629325206847
1364,75,24,oblique,11.688520127355783
1365,75,24,oblique,11.267673692954643
1366,75,24,oblique,12.00589674436367
1367,75,24,oblique,13.17266129882302
1368,75,24,oblique,12.979378938935582
1369,75,24,oblique,12.827369288134806
1370,75,25,oblique,12.69575009018163
1371,75,25,oblique,13.399628103877443
1372,75,25,oblique,12.819880463643539
1373,75,25,oblique,12.649045869689992
1374,75,25,oblique,13.243988264398824
1375,75,25,oblique,12.234604096100128
1376,75,25,oblique,13.853366525367031
1377,75,25,oblique,12.549387593006703
1378,75,25,oblique,13.631166987181139
1379,75,25,oblique,12.009540526504416
1380,75,26,oblique,12.86315973294853
1381,75,26,oblique,12.627919119888997
1382,75,26,oblique,13.552784740613394
1383,75,26,oblique,13.450369980304448
1384,75,26,oblique,13.321668636399892
1385,75,26,oblique,13.27559807407747
1386,75,26,oblique,13.047455849609145
1387,75,26,oblique,13.681203297720998
1388,75,26,oblique,13.979230186156592
1389,75,26,oblique,14.823256035129974
1390,75,27,oblique,13.807083861456913
1391,75,27,oblique,12.078782485711846
1392,75,27,oblique,13.263139685203184
1393,75,27,oblique,13.536172819724584
1394,75,27,oblique,15.1858044979025
1395,75,27,oblique,12.701220127969204
1396,75,27,oblique,15.022567585477972
1397,75,27,oblique,13.320478655180633
1398,75,27,oblique,14.403692192709343
1399,75,27,oblique,13.231720386237008
1400,75,28,oblique,14.159166015509694
1401,75,28,oblique,14.071342182536503
1402,75,28,oblique,15.641710863158748
1403,75,28,oblique,14.357905404029546
1404,75,28,oblique,14.23683245129299
1405,75,28,oblique,13.25371957538074
1406,75,28,oblique,14.480776864639914
1407,75,28,oblique,16.33942734061405
1408,75,28,oblique,13.74709637377795
1409,75,28,oblique,13.003186769109693
1410,75,29,oblique,14.997149166924409
1411,75,29,oblique,15.133090370732377
1412,75,29,oblique,15.360737230417168
1413,75,29,oblique,13.667292894489398
1414,75,29,oblique,17.509000613230874
1415,75,29,oblique,13.945660668665887
1416,75,29,oblique,14.787975492756956
1417,75,29,oblique,14.916735161018641
1418,75,29,oblique,15.294349445950656
1419,75,29,oblique,13.34923984755997
1420,75,30,oblique,14.18944595600913
1421,75,30,oblique,15.813296488411389
1422,75,30,oblique,15.48130396283902
1423,75,30,oblique,14.922415721893543
1424,75,30,oblique,15.677007890443313
1425,75,30,oblique,14.651074519256083
1426,75,30,oblique,15.290876696661728
1427,75,30,oblique,16.42036677387214
1428,75,30,oblique,15.344726182634073
1429,75,30,oblique,16.67232652358108
1430,75,31,oblique,16.85558656551102
1431,75,31,oblique,15.176966586906644
1432,75,31,oblique,16.653179678965866
1433,75,31,oblique,15.310189747398708
1434,75,31,oblique,16.370190695328294
1435,75,31,oblique,15.612330440644381
1436,75,31,oblique,16.838043475294924
1437,75,31,oblique,17.613740910699644
1438,75,31,oblique,15.839035278757056
1439,75,31,oblique,13.949524641135092
1440,75,32,oblique,16.34996890633435
1441,75,32,oblique,16.510693975874492
1442,75,32,oblique,16.818785174558982
1443,75,32,oblique,16.284931343300233
1444,75,32,oblique,14.7927933680394
1445,75,32,oblique,17.128494202566415
1446,75,32,oblique,15.873868109090209
1447,75,32,oblique,15.586254971857635
1448,75,32,oblique,17.378784722910325
1449,75,32,oblique,15.383244311482164
1450,75,33,oblique,16.154034756909187
1451,75,33,oblique,14.349698293177747
1452,75,33,oblique,16.245723070271808
1453,75,33,oblique,18.561710862944146
1454,75,33,oblique,16.81585918826978
1455,75,33,oblique,18.359353256462633
1456,75,33,oblique,17.372785156794645
1457,75,33,oblique,16.52787506482468
1458,75,33,oblique,16.742000690649526
1459,75,33,oblique,17.362394579224585
1460,75,34,oblique,17.91085279147552
1461,75,34,oblique,16.774543693204837
1462,75,34,oblique,17.732649577207155
1463,75,34,oblique,17.784940967846318
1464,75,34,oblique,17.281115588331442
1465,75,34,oblique,18.572430437918527
1466,75,34,oblique,17.650662015282656
1467,75,34,oblique,18.910771967357142
1468,75,34,oblique,15.934357722935431
1469,75,34,oblique,17.034135638768895
1470,75,35,oblique,16.780120789198232
1471,75,35,oblique,16.27472683047345
1472,75,35,oblique,18.36828110893031
1473,75,35,oblique,19.14597105487632
1474,75,35,oblique,16.976746372614908
1475,75,35,oblique,17.007146739299607
1476,75,35,oblique,19.09044766879748
1477,75,35,oblique,20.315606990700978
1478,75,35,oblique,17.26933724438444
1479,75,35,oblique,19.02944735622372
1480,75,36,oblique,20.209052703124264
1481,75,36,oblique,18.354723375866534
1482,75,36,oblique,18.887713441555537
1483,75,36,oblique,17.964813949862634
1484,75,36,oblique,16.02061320579268
1485,75,36,oblique,17.14839927211856
1486,75,36,oblique,18.15516128646275
1487,75,36,oblique,18.96165827307296
1488,75,36,oblique,19.43857402646715
1489,75,36,oblique,17.346438758634598
1490,75,37,oblique,18.991378399068324
1491,75,37,oblique,19.75654808608918
1492,75,37,oblique,20.041221238145607
1493,75,37,oblique,18.689517630314096
1494,75,37,oblique,19.31860589281995
1495,75,37,oblique,19.374180558650444
1496,75,37,oblique,20.10604669747979
1497,75,37,oblique,18.03623074721422
1498,75,37,oblique,17.935577042578416
1499,75,37,oblique,19.915197281111364
1500,75,38,oblique,18.865267481658258
1501,75,38,oblique,21.09389547130869
1502,75,38,oblique,19.0453219333918
1503,75,38,oblique,20.142501459509717
1504,75,38,oblique,18.74076571416456
1505,75,38,oblique,18.083487970397695
1506,75,38,oblique,19.3241268698694
1507,75,38,oblique,18.133863981265947
1508,75,38,oblique,20.32306452411838
1509,75,38,oblique,18.35504491431401
1510,75,39,oblique,22.363590127676503
1511,75,39,oblique,22.22467432055146
1512,75,39,oblique,19.6512779309117
1513,75,39,oblique,19.93848490162649
1514,75,39,oblique,19.588125841395538
1515,75,39,oblique,21.5146404705586
1516,75,39,oblique,20.105789173318666
1517,75,39,oblique,21.255154784387774
1518,75,39,oblique,21.39453150329652
1519,75,39,oblique,20.193509543301307
